user_id,company_id,signup_date,country,acquisition_channel,initial_plan,job_role
usr_7324a7a7,cmp_69296f,2024-01-20,FR,Paid_Search,Free,Member
usr_9d80c041,cmp_e0412d,2024-09-26,DE,Social,Free,Viewer
usr_e54958a2,cmp_ee5207,2024-02-23,DE,Direct,Trial_Pro,Member
usr_c812d9b0,cmp_348a00,2024-08-03,DE,Referral,Free,Viewer
usr_41eab6b4,cmp_e91962,2024-06-15,IN,Referral,Free,Admin
usr_1515270d,cmp_1c0813,2024-11-22,IN,Referral,Trial_Basic,Member
usr_1e6db10f,cmp_de31d4,2024-08-22,DE,Email,Free,Viewer
usr_d054fa9e,cmp_4beca6,2024-08-01,ES,Paid_Search,Trial_Basic,Admin
usr_01c53e7d,cmp_63bc9a,2024-12-10,FR,Paid_Search,Trial_Pro,Viewer
usr_1a9c1ed4,cmp_367d1d,2024-11-14,IN,Email,Trial_Basic,Member
usr_36bb8780,cmp_e00146,2024-04-19,FR,Email,Trial_Pro,Member
usr_b762036a,cmp_787d86,2024-02-27,IN,Paid_Search,Trial_Basic,Viewer
usr_6cb11a2d,cmp_9e21f0,2024-09-02,FR,Email,Free,Viewer
usr_430b3930,cmp_c7fbb3,2024-04-19,US,Referral,Free,Viewer
usr_0d460991,cmp_edc50a,2024-12-28,FR,Social,Trial_Pro,Viewer
usr_53d0e992,cmp_bbc7fa,2024-12-08,ES,Direct,Trial_Pro,Member
usr_9134e938,cmp_9d6703,2024-11-24,ES,Paid_Search,Free,Member
usr_e6eb6621,cmp_6fe10b,2024-12-11,DE,Direct,Free,Member
usr_0cb7e38c,cmp_5b240c,2024-02-08,ES,Organic,Trial_Pro,Admin
usr_c8c2c5f3,cmp_368a8f,2024-02-01,IN,Organic,Trial_Pro,Member
usr_7ac115aa,cmp_e1748b,2024-10-28,IN,Social,Trial_Basic,Member
usr_9dd11c7e,cmp_c13867,2024-03-28,ES,Organic,Trial_Pro,Member
usr_227512e4,cmp_a56cbf,2024-08-06,ES,Organic,Free,Admin
usr_bf5e3f78,cmp_7b69ab,2024-07-13,IN,Organic,Trial_Basic,Member
usr_56a02b35,cmp_b1daed,2024-04-13,UK,Paid_Search,Trial_Basic,Viewer
usr_16710032,cmp_dbcbc4,2024-11-13,FR,Social,Trial_Pro,Member
usr_01d91167,cmp_897619,2024-03-12,US,Paid_Search,Trial_Basic,Viewer
usr_9c01c5a9,cmp_852b81,2024-06-18,US,Social,Trial_Basic,Viewer
usr_4b6d4889,cmp_ce5efa,2024-11-28,IN,Paid_Search,Trial_Basic,Member
usr_c769f866,cmp_0b56bb,2024-07-19,US,Referral,Trial_Basic,Viewer
usr_5dc71760,cmp_5b997a,2024-04-06,FR,Email,Trial_Pro,Admin
usr_9fefb446,cmp_a58c23,2024-07-24,FR,Direct,Free,Viewer
usr_1eac3426,cmp_8265f1,2024-06-16,UK,Referral,Free,Admin
usr_6bb0d9c4,cmp_66a557,2024-06-10,FR,Organic,Trial_Pro,Member
usr_8d8943b3,cmp_acb887,2024-05-31,ES,Direct,Free,Viewer
usr_f5b0a835,cmp_b1a72b,2024-02-06,UK,Direct,Trial_Pro,Member
usr_80a4c349,cmp_4b40a0,2024-10-17,FR,Referral,Free,Member
usr_3689e046,cmp_cb9673,2024-10-31,IN,Organic,Trial_Basic,Member
usr_f266fe70,cmp_4d97cf,2024-08-09,FR,Social,Trial_Basic,Viewer
usr_9e498d4f,cmp_1dd9d0,2024-11-25,IN,Email,Trial_Basic,Admin
usr_4bc8008c,cmp_e19051,2024-08-07,IN,Paid_Search,Free,Member
usr_157effe5,cmp_654063,2024-08-01,US,Social,Trial_Pro,Member
usr_53c36cf2,cmp_b7c1db,2024-01-01,ES,Direct,Trial_Basic,Viewer
usr_e04afdc4,cmp_850883,2024-03-09,DE,Organic,Trial_Basic,Viewer
usr_70f208a1,cmp_add776,2024-12-12,IN,Social,Free,Viewer
usr_c4795d6e,cmp_4587ba,2024-01-03,UK,Referral,Trial_Basic,Member
usr_e1154f69,cmp_11aebc,2024-12-15,ES,Email,Trial_Basic,Member
usr_427b95ff,cmp_fd8212,2024-05-31,US,Paid_Search,Trial_Pro,Viewer
usr_7caadf7a,cmp_0918fa,2024-03-25,US,Paid_Search,Trial_Pro,Viewer
usr_23af2f10,cmp_3813d5,2024-03-28,IN,Email,Free,Admin
usr_f70f16be,cmp_fc0373,2024-11-16,ES,Email,Free,Viewer
usr_32db59cd,cmp_8e0f4a,2024-09-19,ES,Referral,Trial_Pro,Member
usr_5497f24e,cmp_ffaf34,2024-03-19,US,Paid_Search,Trial_Pro,Admin
usr_7897969d,cmp_9e1629,2024-03-19,US,Social,Trial_Pro,Member
usr_186b4b80,cmp_b2fccb,2024-08-03,ES,Referral,Free,Member
usr_c1e15f31,cmp_6c6f7a,2024-02-09,ES,Paid_Search,Trial_Pro,Viewer
usr_3ca94ab3,cmp_5976e2,2024-10-15,ES,Social,Trial_Basic,Admin
usr_102e1c99,cmp_9d7502,2024-09-09,ES,Organic,Trial_Pro,Admin
usr_7c651401,cmp_aa34fa,2024-05-30,ES,Organic,Trial_Pro,Admin
usr_15b843a3,cmp_f83544,2024-06-22,DE,Direct,Trial_Pro,Viewer
usr_ef240dac,cmp_4cc19f,2024-04-17,DE,Direct,Trial_Basic,Viewer
usr_cf713582,cmp_4f4312,2024-08-14,ES,Referral,Trial_Basic,Admin
usr_006fe575,cmp_cab2c8,2024-12-20,US,Paid_Search,Trial_Pro,Member
usr_2c8fb719,cmp_a4a4c1,2024-11-17,FR,Referral,Trial_Basic,Viewer
usr_57141ea8,cmp_0d37b2,2024-11-30,ES,Social,Trial_Pro,Viewer
usr_dd5b1934,cmp_a5159f,2024-03-04,US,Organic,Trial_Pro,Member
usr_eb081552,cmp_049c0e,2024-05-28,US,Direct,Trial_Pro,Admin
usr_92c0fb7c,cmp_588f9a,2024-01-16,IN,Organic,Trial_Basic,Admin
usr_82cd3834,cmp_26bd8c,2024-11-02,IN,Social,Trial_Basic,Member
usr_9cb85c91,cmp_16d4ee,2024-07-03,ES,Social,Trial_Pro,Viewer
usr_c4a2a7ce,cmp_cc673e,2024-10-07,DE,Direct,Trial_Pro,Viewer
usr_5dafd3a6,cmp_51e8df,2024-03-28,FR,Email,Trial_Pro,Member
usr_492a9842,cmp_c53e96,2024-02-18,US,Paid_Search,Trial_Basic,Viewer
usr_73a5ffea,cmp_1aed51,2024-03-05,IN,Social,Trial_Pro,Admin
usr_e8d6b524,cmp_4b85ed,2024-07-30,FR,Social,Trial_Pro,Member
usr_94607de0,cmp_7b41a5,2024-06-19,US,Social,Trial_Pro,Member
usr_dae33faf,cmp_fbe816,2024-11-22,US,Social,Trial_Pro,Admin
usr_2215d6d9,cmp_8cd98d,2024-09-29,UK,Organic,Trial_Pro,Member
usr_a8a37b36,cmp_52f3e8,2024-01-01,ES,Organic,Trial_Basic,Member
usr_5ceb8e8e,cmp_fb9b51,2024-08-28,IN,Social,Trial_Basic,Member
usr_a40f747c,cmp_2909de,2024-01-05,FR,Paid_Search,Free,Admin
usr_91507c5c,cmp_9559b5,2024-10-25,IN,Referral,Trial_Pro,Member
usr_41e0d95a,cmp_b2d7bf,2024-10-05,DE,Organic,Trial_Pro,Member
usr_18665de6,cmp_ad34e5,2024-09-02,US,Organic,Trial_Pro,Viewer
usr_818e4d9d,cmp_74de73,2024-11-18,FR,Organic,Trial_Pro,Viewer
usr_93199cf0,cmp_f41276,2024-07-03,UK,Organic,Trial_Pro,Viewer
usr_2336cace,cmp_886aaa,2024-03-06,UK,Referral,Trial_Basic,Member
usr_75be7319,cmp_bb5f13,2024-01-09,UK,Organic,Trial_Basic,Admin
usr_c294f397,cmp_62a3d9,2024-02-26,DE,Social,Trial_Pro,Member
usr_821c9495,cmp_60da41,2024-08-14,FR,Referral,Free,Member
usr_8a0db18a,cmp_a75218,2024-06-18,UK,Social,Trial_Pro,Member
usr_ca25d7fd,cmp_4b4a4f,2024-11-19,ES,Email,Free,Admin
usr_6d8802d8,cmp_0025f1,2024-10-31,DE,Direct,Trial_Basic,Member
usr_b5c25b5e,cmp_139f6c,2024-11-16,UK,Email,Free,Member
usr_7efab29f,cmp_e9b94e,2024-11-15,IN,Paid_Search,Free,Member
usr_87ca940c,cmp_186792,2024-09-13,ES,Paid_Search,Trial_Basic,Member
usr_3d999b79,cmp_51c8e2,2024-07-19,US,Paid_Search,Trial_Basic,Member
usr_da144772,cmp_fa4bf1,2024-12-16,IN,Direct,Trial_Pro,Viewer
usr_2f308e45,cmp_d325c7,2024-01-17,FR,Email,Trial_Basic,Admin
usr_306619bd,cmp_59808e,2024-10-11,UK,Organic,Trial_Basic,Viewer
usr_76a879f2,cmp_a9cd6d,2024-01-28,US,Direct,Trial_Basic,Admin
usr_c3bf7ead,cmp_8a301d,2024-05-28,FR,Organic,Trial_Pro,Viewer
usr_cef08a0a,cmp_60eb04,2024-10-06,FR,Referral,Trial_Basic,Viewer
usr_f84fd125,cmp_9621ac,2024-03-27,IN,Direct,Trial_Pro,Member
usr_b2add8df,cmp_33a344,2024-06-17,ES,Email,Trial_Basic,Member
usr_035abe8c,cmp_dddd21,2024-06-29,ES,Direct,Trial_Basic,Member
usr_fde7a2c6,cmp_fe22d8,2024-06-25,ES,Paid_Search,Trial_Pro,Admin
usr_520c3875,cmp_ee903e,2024-11-23,FR,Referral,Trial_Basic,Viewer
usr_44c9a26c,cmp_0a4c59,2024-08-16,UK,Email,Trial_Pro,Member
usr_e87d0545,cmp_4bd0b1,2024-12-15,FR,Referral,Trial_Basic,Viewer
usr_0b7a7ad6,cmp_66a659,2024-11-11,DE,Organic,Trial_Pro,Member
usr_4b498d88,cmp_ae2ce4,2024-06-04,FR,Social,Trial_Basic,Viewer
usr_d0daef38,cmp_1f6531,2024-08-18,ES,Direct,Free,Member
usr_a77d3e98,cmp_1d2ed3,2024-11-09,DE,Direct,Trial_Basic,Member
usr_9471295a,cmp_2557db,2024-07-23,US,Social,Free,Admin
usr_0af4dd8b,cmp_4c5303,2024-02-17,ES,Direct,Trial_Pro,Viewer
usr_01b5b50c,cmp_c50cad,2024-11-29,US,Referral,Trial_Pro,Viewer
usr_7f66863b,cmp_abcada,2024-09-13,US,Paid_Search,Trial_Basic,Viewer
usr_37a2f806,cmp_d0816d,2024-04-10,US,Direct,Free,Member
usr_e1ed7cd6,cmp_9228ec,2024-11-12,ES,Social,Free,Member
usr_f5432e8c,cmp_71ac47,2024-01-02,ES,Email,Trial_Pro,Member
usr_245d13c5,cmp_dafedc,2024-11-12,DE,Email,Free,Viewer
usr_aba44caa,cmp_7187cb,2024-06-10,UK,Organic,Trial_Pro,Admin
usr_ecb6b9fd,cmp_ef35c6,2024-01-30,DE,Organic,Free,Viewer
usr_4d58ca01,cmp_6f5335,2024-12-08,UK,Referral,Trial_Basic,Viewer
usr_6211e7d2,cmp_18ecf6,2024-04-17,FR,Email,Trial_Pro,Member
usr_3e7d9bef,cmp_583797,2024-06-09,ES,Organic,Trial_Basic,Member
usr_e2f1fe22,cmp_a07d82,2024-02-01,DE,Referral,Trial_Pro,Member
usr_65f930e9,cmp_1dbebf,2024-10-14,IN,Referral,Trial_Basic,Admin
usr_0d642e1b,cmp_12eabf,2024-12-12,US,Direct,Trial_Pro,Admin
usr_982d2159,cmp_9ead21,2024-04-15,FR,Referral,Trial_Basic,Member
usr_cc7b5828,cmp_04af26,2024-03-19,UK,Paid_Search,Trial_Basic,Member
usr_c99f011f,cmp_a81398,2024-01-25,DE,Paid_Search,Trial_Pro,Viewer
usr_73631821,cmp_e2cd0f,2024-11-05,DE,Direct,Trial_Pro,Member
usr_36fefac5,cmp_ac42b1,2024-04-14,DE,Email,Trial_Pro,Admin
usr_3d43299c,cmp_f91cf8,2024-02-11,UK,Email,Trial_Basic,Member
usr_fb218a8c,cmp_9b6db7,2024-12-07,IN,Social,Trial_Pro,Member
usr_3499cbeb,cmp_f71cc3,2024-03-06,US,Paid_Search,Free,Member
usr_b2361597,cmp_a0a3c4,2024-11-25,US,Email,Trial_Pro,Member
usr_7ae05b37,cmp_5a3d7c,2024-10-18,ES,Email,Trial_Pro,Viewer
usr_bb74b687,cmp_7d889d,2024-05-03,ES,Email,Trial_Basic,Viewer
usr_fc280900,cmp_96df84,2024-08-02,DE,Email,Trial_Pro,Member
usr_a43406a8,cmp_a548cd,2024-11-17,FR,Paid_Search,Free,Viewer
usr_0fabdf18,cmp_4cdff7,2024-06-14,ES,Social,Trial_Pro,Viewer
usr_2f0df2f0,cmp_022909,2024-12-20,FR,Direct,Trial_Pro,Member
usr_2f0a5a58,cmp_4d4d8f,2024-06-30,UK,Email,Trial_Basic,Viewer
usr_f6ec1ea9,cmp_90006a,2024-02-12,UK,Referral,Free,Member
usr_85852ca7,cmp_03fda2,2024-03-15,IN,Social,Trial_Pro,Member
usr_da1e915d,cmp_12786c,2024-05-31,UK,Referral,Trial_Pro,Viewer
usr_057c6761,cmp_242b50,2024-12-11,DE,Direct,Trial_Basic,Member
usr_4b989b53,cmp_cc7338,2024-07-02,FR,Email,Free,Member
usr_7ad23b59,cmp_2b4eec,2024-11-14,DE,Referral,Trial_Pro,Member
usr_cc412a65,cmp_0c2395,2024-08-15,DE,Referral,Trial_Pro,Admin
usr_39dd612a,cmp_490e6b,2024-08-31,ES,Paid_Search,Free,Admin
usr_5d3c9a02,cmp_40de60,2024-04-06,DE,Organic,Trial_Pro,Member
usr_66df32e4,cmp_234079,2024-01-23,US,Paid_Search,Free,Member
usr_9e8e5113,cmp_535313,2024-01-30,ES,Organic,Trial_Pro,Viewer
usr_b9b1e8f5,cmp_4af899,2024-04-13,DE,Organic,Trial_Basic,Member
usr_74e65441,cmp_17bd9b,2024-10-25,UK,Email,Trial_Pro,Member
usr_31c47303,cmp_cfb0c8,2024-09-09,US,Direct,Trial_Pro,Member
usr_4a0e3aaf,cmp_f4dafb,2024-09-21,US,Organic,Trial_Basic,Viewer
usr_6f064757,cmp_c50037,2024-08-21,FR,Organic,Free,Viewer
usr_90fc4c95,cmp_ebc92f,2024-01-25,DE,Email,Trial_Pro,Member
usr_e58656b8,cmp_ba5b6f,2024-06-17,US,Organic,Trial_Pro,Member
usr_062bf5e3,cmp_48d80f,2024-02-07,ES,Social,Trial_Pro,Viewer
usr_4f5b1a33,cmp_566518,2024-07-05,IN,Organic,Trial_Basic,Viewer
usr_796c717d,cmp_828d65,2024-04-16,ES,Social,Trial_Pro,Member
usr_87916ac0,cmp_d18f02,2024-08-06,UK,Organic,Free,Admin
usr_7f3e94ad,cmp_ad48b0,2024-04-26,ES,Email,Trial_Pro,Admin
usr_dd388e84,cmp_7a628a,2024-09-15,UK,Paid_Search,Free,Member
usr_ed886906,cmp_012823,2024-05-22,UK,Paid_Search,Trial_Basic,Viewer
usr_acbb4d47,cmp_aa5094,2024-07-31,DE,Referral,Trial_Basic,Viewer
usr_d14669cd,cmp_7a22e0,2024-09-12,DE,Social,Free,Member
usr_885dd6b9,cmp_5ced5f,2024-10-06,DE,Direct,Free,Member
usr_8f7baa0e,cmp_413767,2024-03-29,ES,Direct,Free,Admin
usr_b533a245,cmp_61fc32,2024-08-02,UK,Email,Trial_Basic,Admin
usr_4016c11c,cmp_c6f246,2024-10-07,US,Social,Trial_Basic,Viewer
usr_1854c15c,cmp_e5cd50,2024-05-15,ES,Organic,Trial_Pro,Admin
usr_a9f6614b,cmp_a73810,2024-05-05,US,Social,Trial_Pro,Member
usr_173ca681,cmp_1414ad,2024-09-05,ES,Email,Trial_Basic,Member
usr_73001e7f,cmp_ae6525,2024-11-17,US,Paid_Search,Trial_Basic,Viewer
usr_c04140c3,cmp_380140,2024-02-13,ES,Direct,Trial_Pro,Member
usr_5b429bcd,cmp_3120bf,2024-01-29,FR,Referral,Free,Member
usr_a5ca0c41,cmp_e9403c,2024-07-23,FR,Organic,Trial_Pro,Member
usr_0e72455c,cmp_9ffae3,2024-03-30,DE,Direct,Trial_Basic,Viewer
usr_15340806,cmp_298d5e,2024-11-24,FR,Organic,Trial_Pro,Viewer
usr_7c564228,cmp_7d0fad,2024-07-02,US,Email,Trial_Basic,Member
usr_8935c2d7,cmp_b2e958,2024-10-11,DE,Paid_Search,Trial_Pro,Viewer
usr_18e68ac3,cmp_02a73a,2024-04-18,FR,Referral,Trial_Pro,Viewer
usr_1f286a2a,cmp_aec587,2024-12-28,DE,Email,Trial_Basic,Admin
usr_0e265d2b,cmp_4c083d,2024-03-11,US,Social,Trial_Pro,Member
usr_b3c87a82,cmp_1374ac,2024-11-17,UK,Email,Trial_Pro,Member
usr_f6f8a17a,cmp_1a1880,2024-03-01,FR,Social,Trial_Basic,Viewer
usr_e68c9d4c,cmp_e23f86,2024-02-27,DE,Organic,Trial_Basic,Admin
usr_27a44036,cmp_e321c1,2024-01-10,IN,Organic,Trial_Basic,Member
usr_01051bd3,cmp_54460b,2024-10-11,FR,Referral,Trial_Basic,Admin
usr_f8e859d4,cmp_a75218,2024-06-05,ES,Direct,Trial_Basic,Admin
usr_ca09aa94,cmp_abca0d,2024-10-22,FR,Referral,Trial_Basic,Member
usr_4d0cb9db,cmp_0ffb16,2024-01-18,IN,Referral,Trial_Basic,Viewer
usr_20ba665e,cmp_87e967,2024-06-14,US,Email,Trial_Basic,Admin
usr_7a167d03,cmp_4cd5ea,2024-06-13,US,Email,Trial_Pro,Viewer
usr_91ef18b0,cmp_0b1d48,2024-02-07,DE,Referral,Trial_Pro,Member
usr_89ab6698,cmp_d9938d,2024-10-31,ES,Direct,Trial_Pro,Viewer
usr_9405366e,cmp_ed0ee0,2024-08-30,ES,Organic,Trial_Pro,Member
usr_798e6a0e,cmp_63965b,2024-02-23,ES,Email,Free,Member
usr_fb5c6c01,cmp_5c7abb,2024-06-04,ES,Email,Trial_Basic,Member
usr_0e65e312,cmp_65d1f0,2024-10-18,IN,Email,Free,Member
usr_cf04e3db,cmp_0ae2df,2024-12-28,IN,Email,Trial_Basic,Member
usr_f1063c2e,cmp_083649,2024-10-24,US,Direct,Trial_Pro,Viewer
usr_808cf6d2,cmp_ba0c5a,2024-10-03,FR,Paid_Search,Trial_Pro,Viewer
usr_015c1e2a,cmp_ec97c6,2024-10-25,FR,Email,Trial_Basic,Admin
usr_48f18da6,cmp_d17b3c,2024-06-11,IN,Paid_Search,Trial_Basic,Member
usr_c9248512,cmp_18d9e5,2024-12-23,IN,Direct,Free,Member
usr_e05ecaa1,cmp_cbdfe7,2024-01-15,IN,Direct,Trial_Basic,Member
usr_d34d59f5,cmp_ce2765,2024-06-13,IN,Direct,Trial_Basic,Viewer
usr_e5d0fd34,cmp_579eb1,2024-10-09,IN,Email,Trial_Pro,Member
usr_b91103fd,cmp_36028a,2024-04-25,FR,Organic,Trial_Basic,Member
usr_e0f46eb3,cmp_348ed8,2024-06-05,ES,Social,Trial_Basic,Member
usr_80f84b7f,cmp_4f37e8,2024-09-01,ES,Social,Trial_Basic,Member
usr_21db8815,cmp_3a3c44,2024-05-22,ES,Social,Trial_Basic,Viewer
usr_4575382d,cmp_e9a9be,2024-03-30,UK,Social,Trial_Pro,Member
usr_3f75c764,cmp_5ff8ec,2024-03-28,US,Referral,Free,Admin
usr_8137696c,cmp_d437b5,2024-05-19,IN,Social,Trial_Pro,Member
usr_c687abe7,cmp_c24d50,2024-03-08,DE,Social,Trial_Basic,Viewer
usr_557d24fa,cmp_1e86f3,2024-10-14,DE,Email,Trial_Basic,Admin
usr_7ff75fa6,cmp_c15adc,2024-09-13,DE,Email,Trial_Pro,Member
usr_59788f63,cmp_e45e6f,2024-12-10,FR,Paid_Search,Trial_Pro,Viewer
usr_a8ce52e7,cmp_9ebb7a,2024-12-31,US,Organic,Trial_Basic,Viewer
usr_9210e06e,cmp_e0e168,2024-05-05,DE,Referral,Trial_Basic,Viewer
usr_91b0d045,cmp_b4a149,2024-03-08,IN,Social,Trial_Pro,Member
usr_4666c782,cmp_6b1032,2024-06-27,DE,Social,Trial_Pro,Viewer
usr_6cd4f063,cmp_d8de4e,2024-01-27,IN,Organic,Free,Viewer
usr_9586cdfb,cmp_8b8d84,2024-04-09,FR,Direct,Trial_Pro,Viewer
usr_8b613ecd,cmp_5cd08f,2024-05-27,UK,Email,Trial_Pro,Admin
usr_c1be0a77,cmp_ce7304,2024-12-08,DE,Social,Free,Member
usr_258989bc,cmp_b858b0,2024-10-18,FR,Paid_Search,Free,Admin
usr_b14476ec,cmp_954e94,2024-12-09,ES,Paid_Search,Trial_Pro,Admin
usr_a2d092a6,cmp_72653e,2024-08-21,UK,Social,Trial_Basic,Member
usr_0853945c,cmp_d6a619,2024-01-14,US,Direct,Free,Member
usr_723d9bde,cmp_1c02e5,2024-07-28,IN,Direct,Free,Member
usr_bd855343,cmp_cb29a1,2024-04-10,IN,Referral,Trial_Pro,Member
usr_014c0ee9,cmp_ef3f4f,2024-12-24,UK,Referral,Free,Admin
usr_d14b46bf,cmp_1160e5,2024-07-01,DE,Social,Trial_Basic,Member
usr_9c73490f,cmp_0d217c,2024-06-10,FR,Organic,Trial_Basic,Member
usr_ac07b864,cmp_19951b,2024-08-16,IN,Direct,Trial_Pro,Viewer
usr_091f8332,cmp_75def6,2024-09-30,US,Organic,Trial_Pro,Member
usr_64882d60,cmp_ef69cd,2024-08-02,UK,Social,Trial_Basic,Viewer
usr_39f1c554,cmp_612259,2024-03-23,DE,Social,Trial_Pro,Viewer
usr_dcc4dbe3,cmp_38e18e,2024-03-25,US,Organic,Trial_Pro,Member
usr_53068a4f,cmp_e8b0bb,2024-08-22,FR,Direct,Trial_Pro,Member
usr_7ec3d04e,cmp_df4e69,2024-07-30,DE,Direct,Trial_Basic,Viewer
usr_a99567b6,cmp_d350f0,2024-02-08,UK,Organic,Trial_Basic,Admin
usr_a9858a58,cmp_49004e,2024-11-14,IN,Referral,Trial_Basic,Admin
usr_0ff3d8da,cmp_4ef912,2024-11-04,UK,Direct,Trial_Basic,Admin
usr_f6d1507c,cmp_87e170,2024-06-30,IN,Email,Trial_Basic,Admin
usr_2cafff74,cmp_401f02,2024-07-14,DE,Organic,Trial_Basic,Viewer
usr_d97c466f,cmp_891caf,2024-04-02,ES,Direct,Free,Admin
usr_5a0af8ac,cmp_f25986,2024-11-26,ES,Direct,Trial_Pro,Viewer
usr_fc5a6379,cmp_9bfc2d,2024-03-30,FR,Email,Trial_Pro,Viewer
usr_54053208,cmp_bedb0a,2024-03-23,UK,Social,Trial_Pro,Viewer
usr_769944d2,cmp_fc0e42,2024-12-14,UK,Organic,Trial_Pro,Member
usr_8b1aa094,cmp_b640a1,2024-01-04,IN,Social,Trial_Basic,Admin
usr_2735d394,cmp_928c0a,2024-03-14,UK,Social,Trial_Basic,Viewer
usr_55e957d2,cmp_1fa54c,2024-12-18,FR,Referral,Trial_Basic,Member
usr_534de454,cmp_4708b8,2024-03-17,FR,Social,Trial_Basic,Viewer
usr_553e71ea,cmp_de2c98,2024-11-28,FR,Paid_Search,Trial_Basic,Member
usr_12aca3ef,cmp_7d4fca,2024-02-05,ES,Referral,Trial_Basic,Member
usr_90e1ad04,cmp_75010b,2024-12-08,DE,Paid_Search,Free,Member
usr_91e811a9,cmp_240e42,2024-09-11,IN,Direct,Trial_Pro,Member
usr_1e29189c,cmp_d5d618,2024-01-17,FR,Social,Free,Member
usr_c16f3500,cmp_daa5ce,2024-09-16,US,Organic,Trial_Pro,Member
usr_86bfa4bb,cmp_2571e9,2024-08-19,US,Referral,Trial_Basic,Viewer
usr_e5c101c3,cmp_3c7624,2024-02-16,UK,Direct,Trial_Basic,Admin
usr_28cb3974,cmp_25635a,2024-05-25,ES,Email,Trial_Pro,Member
usr_b2341c1f,cmp_a6c4e5,2024-05-31,ES,Social,Free,Member
usr_edf06e68,cmp_fa4925,2024-09-17,ES,Email,Trial_Pro,Member
usr_05821f0e,cmp_5d3458,2024-10-23,ES,Referral,Trial_Basic,Viewer
usr_ac780314,cmp_f7ca50,2024-10-11,IN,Social,Trial_Basic,Viewer
usr_f0d5173d,cmp_af90d3,2024-08-31,DE,Organic,Trial_Pro,Member
usr_e07fd10b,cmp_acb5c5,2024-12-23,FR,Referral,Free,Admin
usr_d9973dec,cmp_67b780,2024-05-29,UK,Organic,Trial_Pro,Viewer
usr_f09e6c55,cmp_271823,2024-02-02,DE,Social,Trial_Basic,Viewer
usr_862c8ced,cmp_8ea66a,2024-01-08,FR,Paid_Search,Trial_Basic,Member
usr_4464fa99,cmp_fdc998,2024-12-14,IN,Paid_Search,Trial_Basic,Member
usr_2801dc51,cmp_9ec241,2024-09-19,FR,Email,Trial_Basic,Viewer
usr_ad0c5b63,cmp_8472f7,2024-11-05,UK,Direct,Trial_Basic,Member
usr_dbeb30b4,cmp_f794f1,2024-11-26,US,Referral,Trial_Basic,Viewer
usr_60c6c3fd,cmp_99c426,2024-03-29,ES,Direct,Trial_Pro,Admin
usr_18adc9bf,cmp_a80447,2024-08-26,US,Paid_Search,Trial_Basic,Viewer
usr_7d0e40d8,cmp_43765b,2024-05-08,DE,Paid_Search,Trial_Basic,Viewer
usr_910e56aa,cmp_579e4b,2024-07-23,IN,Direct,Trial_Basic,Admin
usr_d20e41f6,cmp_bf6b2c,2024-03-21,ES,Paid_Search,Free,Admin
usr_887d7762,cmp_284e1d,2024-12-16,US,Organic,Free,Member
usr_ab436ea5,cmp_ccedb6,2024-12-14,US,Direct,Trial_Basic,Admin
usr_07511095,cmp_f417b4,2024-09-03,FR,Organic,Trial_Pro,Viewer
usr_312d9e76,cmp_5e27d3,2024-07-23,US,Organic,Trial_Pro,Viewer
usr_05a4afe4,cmp_3f62ff,2024-11-25,UK,Direct,Trial_Pro,Viewer
usr_fd440048,cmp_570721,2024-12-21,ES,Social,Free,Member
usr_72198b8f,cmp_cd7621,2024-03-18,IN,Paid_Search,Free,Member
usr_5dba70fd,cmp_73b732,2024-11-19,FR,Referral,Trial_Basic,Viewer
usr_880b7f6c,cmp_a30e31,2024-08-06,UK,Direct,Trial_Pro,Member
usr_af92b130,cmp_82ecbd,2024-06-06,IN,Referral,Trial_Pro,Member
usr_787a8715,cmp_1c2365,2024-09-11,IN,Direct,Trial_Basic,Member
usr_d07085b7,cmp_0b1ced,2024-03-01,FR,Social,Trial_Pro,Member
usr_387f15e5,cmp_d25549,2024-03-14,ES,Email,Trial_Basic,Viewer
usr_4ea7119b,cmp_fcaae1,2024-10-27,ES,Organic,Trial_Pro,Member
usr_7d670f0d,cmp_1bb5e3,2024-09-14,US,Referral,Free,Member
usr_2f0e5e8e,cmp_9f8b3b,2024-03-11,DE,Social,Trial_Basic,Member
usr_e1d4abea,cmp_5739f2,2024-09-23,DE,Organic,Trial_Basic,Admin
usr_f72d5eb3,cmp_94ea4e,2024-04-21,FR,Social,Trial_Pro,Member
usr_d8af2c50,cmp_5d317b,2024-09-22,ES,Direct,Trial_Pro,Viewer
usr_719b9e93,cmp_ae4abb,2024-11-17,ES,Paid_Search,Trial_Basic,Viewer
usr_e6c030f0,cmp_64e232,2024-03-29,ES,Direct,Free,Viewer
usr_7cca6948,cmp_6af26a,2024-06-21,FR,Referral,Trial_Pro,Member
usr_9215a870,cmp_0ffd35,2024-03-04,FR,Organic,Trial_Pro,Admin
usr_954a8466,cmp_b31a99,2024-09-02,US,Paid_Search,Free,Member
usr_5b0cc5a8,cmp_7bc7ac,2024-08-07,DE,Referral,Trial_Pro,Member
usr_deee5073,cmp_57ad1a,2024-01-29,FR,Direct,Trial_Pro,Member
usr_e9106e69,cmp_a8116e,2024-05-03,ES,Referral,Trial_Basic,Member
usr_bc444ecc,cmp_2f0fc1,2024-07-11,IN,Email,Trial_Pro,Viewer
usr_73512661,cmp_ecc670,2024-07-30,UK,Paid_Search,Trial_Basic,Member
