customer_id,signup_date,is_activated,has_active_sub,last_seen,days_since_signup,days_since_last_seen,stage,lifecycle_segment,amount,revenue_segment
C00646,2025-04-21,False,False,2025-04-21,235,235,Churned,Churned,0.0,Free
C00647,2025-02-07,True,True,2025-02-08,308,307,Retained,Active,2994.0,High-Tier
C00648,2025-01-11,False,True,2025-01-11,335,335,Retained,Active,5994.0,High-Tier
C00649,2025-01-19,False,False,2025-01-19,327,327,Churned,Churned,0.0,Free
C00650,2025-04-25,True,False,2025-05-02,231,224,Dormant,At-Risk,0.0,Free
C00651,2025-06-18,True,False,2025-06-19,177,176,Dormant,At-Risk,0.0,Free
C00652,2025-08-25,True,False,2025-09-11,109,92,Dormant,At-Risk,0.0,Free
C00653,2025-07-29,False,False,2025-07-29,136,136,Churned,Churned,0.0,Free
C00654,2025-03-28,True,False,2025-04-09,259,247,Dormant,At-Risk,0.0,Free
C00655,2025-10-16,True,True,2025-10-28,57,45,Retained,Active,1194.0,High-Tier
C00656,2025-11-11,True,False,2025-11-24,31,18,Engagement,Active,0.0,Free
C00657,2025-05-22,True,True,2025-05-28,204,198,Retained,Active,1194.0,High-Tier
C00658,2025-06-16,True,False,2025-09-09,179,94,Dormant,At-Risk,0.0,Free
C00659,2025-04-14,True,False,2025-04-18,242,238,Dormant,At-Risk,0.0,Free
C00660,2025-03-23,True,False,2025-07-08,264,157,Dormant,At-Risk,0.0,Free
C00661,2025-04-17,True,True,2025-04-24,239,232,Retained,Active,1194.0,High-Tier
C00662,2025-07-03,True,False,2025-07-10,162,155,Dormant,At-Risk,0.0,Free
C00663,2025-05-09,False,True,2025-05-09,217,217,Retained,Active,2994.0,High-Tier
C00664,2025-05-15,True,False,2025-05-19,211,207,Dormant,At-Risk,0.0,Free
C00665,2025-11-28,False,False,2025-11-28,14,14,Acquisition,New,0.0,Free
C00666,2025-03-10,False,False,2025-03-10,277,277,Churned,Churned,0.0,Free
C00667,2025-07-17,False,False,2025-08-19,148,115,Churned,Churned,0.0,Free
C00668,2025-08-19,False,False,2025-08-19,115,115,Churned,Churned,0.0,Free
C00669,2025-09-08,True,False,2025-09-12,95,91,Dormant,At-Risk,0.0,Free
C00670,2025-04-20,False,True,2025-07-11,236,154,Retained,Active,1194.0,High-Tier
C00671,2025-09-27,False,True,2025-09-27,76,76,Retained,Active,5994.0,High-Tier
C00672,2025-07-23,False,False,2025-07-23,142,142,Churned,Churned,0.0,Free
C00673,2025-06-24,True,False,2025-07-06,171,159,Dormant,At-Risk,0.0,Free
C00674,2025-02-06,False,False,2025-08-09,309,125,Churned,Churned,0.0,Free
C00675,2025-03-07,True,False,2025-03-21,280,266,Dormant,At-Risk,0.0,Free
C00676,2025-01-28,True,False,2025-06-01,318,194,Dormant,At-Risk,0.0,Free
C00677,2025-08-10,False,False,2025-12-10,124,2,Churned,Churned,0.0,Free
C00678,2025-02-01,True,True,2025-02-01,314,314,Retained,Active,5994.0,High-Tier
C00679,2025-01-11,True,True,2025-03-02,335,285,Retained,Active,1194.0,High-Tier
C00680,2025-06-06,False,False,2025-06-06,189,189,Churned,Churned,0.0,Free
C00681,2025-08-08,True,True,2025-08-17,126,117,Retained,Active,2994.0,High-Tier
C00682,2025-11-25,True,False,2025-12-04,17,8,Engagement,Active,0.0,Free
C00683,2024-12-15,True,False,2024-12-16,362,361,Dormant,At-Risk,0.0,Free
C00684,2025-08-12,True,False,2025-08-19,122,115,Dormant,At-Risk,0.0,Free
C00685,2025-04-12,True,False,2025-04-15,244,241,Dormant,At-Risk,0.0,Free
C00686,2025-02-19,True,False,2025-02-28,296,287,Dormant,At-Risk,0.0,Free
C00687,2025-03-20,True,False,2025-03-31,267,256,Dormant,At-Risk,0.0,Free
C00688,2025-11-12,False,False,2025-11-12,30,30,Churned,Churned,0.0,Free
C00689,2025-09-05,True,False,2025-09-16,98,87,Dormant,At-Risk,0.0,Free
C00690,2025-09-01,False,False,2025-09-01,102,102,Churned,Churned,0.0,Free
C00691,2025-06-15,False,True,2025-06-15,180,180,Retained,Active,5994.0,High-Tier
C00692,2025-09-20,False,False,2025-09-20,83,83,Churned,Churned,0.0,Free
C00693,2025-05-06,True,True,2025-05-15,220,211,Retained,Active,5994.0,High-Tier
C00694,2025-09-26,True,False,2025-09-28,77,75,Dormant,At-Risk,0.0,Free
C00695,2025-11-14,False,True,2025-11-14,28,28,Retained,Active,2994.0,High-Tier
C00696,2025-06-22,True,True,2025-07-01,173,164,Retained,Active,1194.0,High-Tier
C00697,2025-03-12,True,False,2025-03-21,275,266,Dormant,At-Risk,0.0,Free
C00698,2025-07-22,True,False,2026-01-19,143,-38,Engagement,Active,0.0,Free
C00699,2025-04-03,False,False,2025-04-03,253,253,Churned,Churned,0.0,Free
C00700,2025-04-20,True,True,2025-04-28,236,228,Retained,Active,1194.0,High-Tier
C00701,2025-10-02,True,True,2025-10-07,71,66,Retained,Active,1194.0,High-Tier
C00702,2025-01-14,True,False,2025-01-17,332,329,Dormant,At-Risk,0.0,Free
C00703,2025-03-26,True,True,2025-04-06,261,250,Retained,Active,2994.0,High-Tier
C00704,2025-07-01,True,False,2025-07-01,164,164,Dormant,At-Risk,0.0,Free
C00705,2025-01-31,True,False,2025-04-20,315,236,Dormant,At-Risk,0.0,Free
C00706,2025-04-11,False,False,2025-04-11,245,245,Churned,Churned,0.0,Free
C00707,2025-06-29,True,False,2025-12-29,166,-17,Engagement,Active,0.0,Free
C00708,2025-09-28,False,False,2025-09-28,75,75,Churned,Churned,0.0,Free
C00709,2024-12-21,False,False,2024-12-21,356,356,Churned,Churned,0.0,Free
C00710,2025-05-17,True,False,2025-05-23,209,203,Dormant,At-Risk,0.0,Free
C00711,2025-01-31,True,False,2025-08-13,315,121,Dormant,At-Risk,0.0,Free
C00712,2025-08-21,False,False,2025-08-21,113,113,Churned,Churned,0.0,Free
C00713,2025-09-19,True,True,2025-10-02,84,71,Retained,Active,5994.0,High-Tier
C00714,2025-10-15,False,False,2025-10-15,58,58,Churned,Churned,0.0,Free
C00715,2025-10-25,False,False,2025-10-25,48,48,Churned,Churned,0.0,Free
C00716,2025-02-09,True,False,2025-05-08,306,218,Dormant,At-Risk,0.0,Free
C00717,2025-12-08,True,False,2026-01-01,4,-20,Engagement,Active,0.0,Free
C00718,2025-07-07,True,False,2025-07-15,158,150,Dormant,At-Risk,0.0,Free
C00719,2025-12-03,True,False,2026-01-30,9,-49,Engagement,Active,0.0,Free
C00720,2025-06-10,False,False,2025-10-03,185,70,Churned,Churned,0.0,Free
C00721,2025-09-24,True,False,2026-03-24,79,-102,Engagement,Active,0.0,Free
C00722,2025-10-07,False,True,2025-10-07,66,66,Retained,Active,1194.0,High-Tier
C00723,2025-08-27,True,False,2025-08-27,107,107,Dormant,At-Risk,0.0,Free
C00724,2025-10-29,False,False,2025-10-29,44,44,Churned,Churned,0.0,Free
C00725,2025-07-04,True,False,2025-08-31,161,103,Dormant,At-Risk,0.0,Free
C00726,2025-06-02,False,False,2025-11-17,193,25,Churned,Churned,0.0,Free
C00727,2025-01-06,False,True,2025-07-19,340,146,Retained,Active,1194.0,High-Tier
C00728,2025-05-27,True,True,2025-06-09,199,186,Retained,Active,5994.0,High-Tier
C00729,2025-08-14,False,True,2025-08-14,120,120,Retained,Active,5994.0,High-Tier
C00730,2025-11-29,True,False,2026-02-26,13,-76,Engagement,Active,0.0,Free
C00731,2025-01-17,True,False,2025-01-31,329,315,Dormant,At-Risk,0.0,Free
C00732,2025-04-10,True,False,2025-05-11,246,215,Dormant,At-Risk,0.0,Free
C00733,2025-08-10,False,False,2025-09-19,124,84,Churned,Churned,0.0,Free
C00734,2025-01-28,True,False,2025-07-11,318,154,Dormant,At-Risk,0.0,Free
C00735,2025-06-25,False,False,2025-06-25,170,170,Churned,Churned,0.0,Free
C00736,2025-02-23,True,False,2025-02-23,292,292,Dormant,At-Risk,0.0,Free
C00737,2024-12-27,True,True,2025-04-08,350,248,Retained,Active,1194.0,High-Tier
C00738,2025-05-23,False,False,2025-05-23,203,203,Churned,Churned,0.0,Free
C00739,2025-05-23,True,True,2025-06-03,203,192,Retained,Active,2994.0,High-Tier
C00740,2025-02-25,False,False,2025-02-25,290,290,Churned,Churned,0.0,Free
C00741,2025-10-03,False,False,2026-01-29,70,-48,Churned,Churned,0.0,Free
C00742,2025-03-11,False,False,2025-03-11,276,276,Churned,Churned,0.0,Free
C00743,2025-04-07,False,True,2025-04-07,249,249,Retained,Active,5994.0,High-Tier
C00744,2025-07-16,True,True,2025-07-16,149,149,Retained,Active,2994.0,High-Tier
C00745,2025-03-13,True,True,2025-03-27,274,260,Retained,Active,1194.0,High-Tier
C00746,2025-06-23,True,False,2025-06-27,172,168,Dormant,At-Risk,0.0,Free
C00747,2024-12-29,False,False,2025-05-24,348,202,Churned,Churned,0.0,Free
C00748,2024-12-28,True,False,2024-12-29,349,348,Dormant,At-Risk,0.0,Free
C00749,2025-05-17,True,False,2025-05-20,209,206,Dormant,At-Risk,0.0,Free
C00750,2025-10-22,True,True,2025-10-23,51,50,Retained,Active,1194.0,High-Tier
C00751,2025-10-07,False,False,2025-10-07,66,66,Churned,Churned,0.0,Free
C00752,2025-07-27,True,False,2025-08-09,138,125,Dormant,At-Risk,0.0,Free
C00753,2025-01-07,False,True,2025-01-07,339,339,Retained,Active,1194.0,High-Tier
C00754,2025-06-13,True,True,2025-06-19,182,176,Retained,Active,2994.0,High-Tier
C00755,2025-01-13,True,False,2025-01-17,333,329,Dormant,At-Risk,0.0,Free
C00756,2025-09-12,True,False,2025-09-13,91,90,Dormant,At-Risk,0.0,Free
C00757,2025-01-26,True,True,2025-08-11,320,123,Retained,Active,5994.0,High-Tier
C00758,2025-05-14,True,False,2025-05-26,212,200,Dormant,At-Risk,0.0,Free
C00759,2025-04-17,True,True,2025-04-17,239,239,Retained,Active,2994.0,High-Tier
C00760,2025-06-13,False,False,2025-06-13,182,182,Churned,Churned,0.0,Free
C00761,2025-05-27,True,False,2025-06-07,199,188,Dormant,At-Risk,0.0,Free
C00762,2025-04-12,True,False,2025-04-15,244,241,Dormant,At-Risk,0.0,Free
C00763,2025-04-24,True,False,2025-05-01,232,225,Dormant,At-Risk,0.0,Free
C00764,2025-04-21,True,True,2025-05-12,235,214,Retained,Active,5994.0,High-Tier
C00765,2025-05-23,False,False,2025-05-23,203,203,Churned,Churned,0.0,Free
C00766,2025-12-11,False,False,2025-12-11,1,1,Acquisition,New,0.0,Free
C00767,2025-06-12,False,False,2025-06-12,183,183,Churned,Churned,0.0,Free
C00768,2025-02-09,False,False,2025-02-09,306,306,Churned,Churned,0.0,Free
C00769,2025-04-09,True,False,2025-04-09,247,247,Dormant,At-Risk,0.0,Free
C00770,2025-06-05,True,True,2025-12-22,190,-10,Retained,Active,2994.0,High-Tier
C00771,2025-04-03,False,True,2025-04-03,253,253,Retained,Active,1194.0,High-Tier
C00772,2024-12-24,False,False,2024-12-24,353,353,Churned,Churned,0.0,Free
C00773,2025-01-20,True,False,2025-01-29,326,317,Dormant,At-Risk,0.0,Free
C00774,2025-01-02,True,False,2025-07-02,344,163,Dormant,At-Risk,0.0,Free
C00775,2024-12-21,True,False,2025-01-02,356,344,Dormant,At-Risk,0.0,Free
C00776,2025-10-28,True,False,2025-10-28,45,45,Dormant,At-Risk,0.0,Free
C00777,2025-07-24,False,False,2025-07-24,141,141,Churned,Churned,0.0,Free
C00778,2025-05-26,False,False,2025-05-26,200,200,Churned,Churned,0.0,Free
C00779,2025-11-14,True,True,2025-11-19,28,23,Retained,Active,1194.0,High-Tier
C00780,2025-03-17,True,False,2025-03-21,270,266,Dormant,At-Risk,0.0,Free
C00781,2025-02-24,True,False,2025-03-05,291,282,Dormant,At-Risk,0.0,Free
C00782,2025-11-11,False,False,2025-11-11,31,31,Churned,Churned,0.0,Free
C00783,2025-06-22,False,False,2025-06-22,173,173,Churned,Churned,0.0,Free
C00784,2025-11-22,False,False,2025-11-22,20,20,Churned,Churned,0.0,Free
C00785,2025-10-19,False,False,2025-10-19,54,54,Churned,Churned,0.0,Free
C00786,2025-02-08,True,True,2025-03-11,307,276,Retained,Active,5994.0,High-Tier
C00787,2024-12-25,True,False,2024-12-31,352,346,Dormant,At-Risk,0.0,Free
C00788,2025-06-01,True,True,2025-09-30,194,73,Retained,Active,2994.0,High-Tier
C00789,2025-10-27,True,False,2025-11-06,46,36,Dormant,At-Risk,0.0,Free
C00790,2025-09-28,True,False,2025-10-09,75,64,Dormant,At-Risk,0.0,Free
C00791,2025-04-26,True,False,2025-04-26,230,230,Dormant,At-Risk,0.0,Free
C00792,2025-01-06,False,False,2025-04-09,340,247,Churned,Churned,0.0,Free
C00793,2025-12-04,True,False,2025-12-08,8,4,Engagement,Active,0.0,Free
C00794,2025-12-02,True,False,2025-12-07,10,5,Engagement,Active,0.0,Free
C00795,2025-10-30,False,False,2025-10-30,43,43,Churned,Churned,0.0,Free
C00796,2025-07-22,True,False,2025-07-22,143,143,Dormant,At-Risk,0.0,Free
C00797,2025-02-04,False,True,2025-06-11,311,184,Retained,Active,5994.0,High-Tier
C00798,2025-07-24,False,False,2025-07-24,141,141,Churned,Churned,0.0,Free
C00799,2025-09-01,True,False,2025-09-03,102,100,Dormant,At-Risk,0.0,Free
C00800,2025-11-04,True,False,2025-11-08,38,34,Dormant,At-Risk,0.0,Free
C00801,2025-06-18,True,True,2025-06-24,177,171,Retained,Active,2994.0,High-Tier
C00802,2025-09-17,False,False,2026-03-24,86,-102,Churned,Churned,0.0,Free
C00803,2025-11-04,True,False,2025-11-17,38,25,Engagement,Active,0.0,Free
C00804,2025-12-06,False,False,2025-12-06,6,6,Acquisition,New,0.0,Free
C00805,2025-10-18,True,False,2025-10-19,55,54,Dormant,At-Risk,0.0,Free
C00806,2025-05-20,True,False,2025-05-27,206,199,Dormant,At-Risk,0.0,Free
C00807,2025-07-27,True,False,2025-08-05,138,129,Dormant,At-Risk,0.0,Free
C00808,2025-07-11,True,False,2025-12-10,154,2,Engagement,Active,0.0,Free
C00809,2025-08-11,False,False,2025-08-11,123,123,Churned,Churned,0.0,Free
C00810,2025-09-30,True,False,2025-10-04,73,69,Dormant,At-Risk,0.0,Free
C00811,2025-02-28,True,False,2025-03-12,287,275,Dormant,At-Risk,0.0,Free
C00812,2025-04-28,True,False,2025-05-02,228,224,Dormant,At-Risk,0.0,Free
C00813,2025-11-03,False,False,2025-11-03,39,39,Churned,Churned,0.0,Free
C00814,2025-05-05,True,False,2025-05-05,221,221,Dormant,At-Risk,0.0,Free
C00815,2025-06-22,True,False,2025-06-25,173,170,Dormant,At-Risk,0.0,Free
C00816,2024-12-25,True,True,2024-12-29,352,348,Retained,Active,1194.0,High-Tier
C00817,2025-02-27,True,True,2025-03-03,288,284,Retained,Active,5994.0,High-Tier
C00818,2025-03-25,False,False,2025-03-25,262,262,Churned,Churned,0.0,Free
C00819,2025-07-10,False,False,2025-07-10,155,155,Churned,Churned,0.0,Free
C00820,2025-11-09,False,False,2025-11-09,33,33,Churned,Churned,0.0,Free
C00821,2024-12-31,True,False,2025-04-20,346,236,Dormant,At-Risk,0.0,Free
C00822,2025-09-22,True,True,2025-09-27,81,76,Retained,Active,1194.0,High-Tier
C00823,2025-09-16,False,True,2025-09-16,87,87,Retained,Active,2994.0,High-Tier
C00824,2025-09-03,True,False,2025-09-10,100,93,Dormant,At-Risk,0.0,Free
C00825,2025-01-08,True,False,2025-01-09,338,337,Dormant,At-Risk,0.0,Free
C00826,2025-02-13,True,True,2025-02-16,302,299,Retained,Active,5994.0,High-Tier
C00827,2025-09-17,False,False,2025-09-17,86,86,Churned,Churned,0.0,Free
C00828,2025-11-08,False,False,2025-11-08,34,34,Churned,Churned,0.0,Free
C00829,2025-12-02,False,False,2025-12-02,10,10,Acquisition,New,0.0,Free
C00830,2024-12-13,True,False,2025-04-09,364,247,Dormant,At-Risk,0.0,Free
C00831,2025-05-17,False,False,2025-05-17,209,209,Churned,Churned,0.0,Free
C00832,2025-04-03,True,True,2025-04-12,253,244,Retained,Active,2994.0,High-Tier
C00833,2025-01-30,True,False,2025-03-14,316,273,Dormant,At-Risk,0.0,Free
C00834,2025-09-30,False,False,2025-09-30,73,73,Churned,Churned,0.0,Free
C00835,2025-07-13,True,False,2025-12-14,152,-2,Engagement,Active,0.0,Free
C00836,2025-07-12,True,False,2025-07-25,153,140,Dormant,At-Risk,0.0,Free
C00837,2025-07-21,False,False,2025-07-21,144,144,Churned,Churned,0.0,Free
C00838,2025-09-18,False,False,2025-09-18,85,85,Churned,Churned,0.0,Free
C00839,2025-01-31,True,False,2025-02-05,315,310,Dormant,At-Risk,0.0,Free
C00840,2025-01-22,True,False,2025-01-26,324,320,Dormant,At-Risk,0.0,Free
C00841,2025-07-23,False,False,2025-07-23,142,142,Churned,Churned,0.0,Free
C00842,2025-03-14,True,True,2025-03-17,273,270,Retained,Active,1194.0,High-Tier
C00843,2025-06-21,True,False,2025-06-24,174,171,Dormant,At-Risk,0.0,Free
C00844,2025-04-11,False,False,2025-05-22,245,204,Churned,Churned,0.0,Free
C00845,2025-01-02,True,False,2025-01-12,344,334,Dormant,At-Risk,0.0,Free
C00846,2025-07-06,False,True,2025-10-06,159,67,Retained,Active,5994.0,High-Tier
C00847,2025-06-04,False,False,2025-06-04,191,191,Churned,Churned,0.0,Free
C00848,2025-09-19,True,False,2025-09-26,84,77,Dormant,At-Risk,0.0,Free
C00849,2025-05-13,False,False,2025-11-15,213,27,Churned,Churned,0.0,Free
C00850,2025-02-04,False,False,2025-08-16,311,118,Churned,Churned,0.0,Free
C00851,2025-06-14,False,False,2025-06-14,181,181,Churned,Churned,0.0,Free
C00852,2024-12-16,True,True,2024-12-26,361,351,Retained,Active,1194.0,High-Tier
C00853,2025-11-30,False,False,2025-11-30,12,12,Acquisition,New,0.0,Free
C00854,2025-12-07,False,False,2026-03-24,5,-102,Acquisition,New,0.0,Free
C00855,2025-09-15,True,False,2025-10-25,88,48,Dormant,At-Risk,0.0,Free
C00856,2025-02-21,False,False,2025-02-21,294,294,Churned,Churned,0.0,Free
C00857,2025-11-07,False,False,2025-11-07,35,35,Churned,Churned,0.0,Free
C00858,2025-03-01,True,False,2025-07-31,286,134,Dormant,At-Risk,0.0,Free
C00859,2025-05-21,False,False,2025-07-10,205,155,Churned,Churned,0.0,Free
C00860,2025-11-29,False,False,2025-11-29,13,13,Acquisition,New,0.0,Free
C00861,2025-07-19,False,False,2025-07-19,146,146,Churned,Churned,0.0,Free
C00862,2025-06-29,True,False,2025-07-11,166,154,Dormant,At-Risk,0.0,Free
C00863,2025-02-07,False,False,2025-02-07,308,308,Churned,Churned,0.0,Free
C00864,2025-10-06,True,True,2025-10-08,67,65,Retained,Active,2994.0,High-Tier
C00865,2025-08-06,True,False,2025-08-20,128,114,Dormant,At-Risk,0.0,Free
C00866,2025-01-17,True,False,2025-05-28,329,198,Dormant,At-Risk,0.0,Free
C00867,2025-02-02,True,False,2025-02-11,313,304,Dormant,At-Risk,0.0,Free
C00868,2025-11-02,False,False,2025-11-02,40,40,Churned,Churned,0.0,Free
C00869,2025-07-31,True,False,2025-08-13,134,121,Dormant,At-Risk,0.0,Free
C00870,2025-03-27,True,False,2025-04-08,260,248,Dormant,At-Risk,0.0,Free
C00871,2025-11-16,True,True,2025-11-29,26,13,Retained,Active,2994.0,High-Tier
C00872,2025-09-19,True,False,2025-09-25,84,78,Dormant,At-Risk,0.0,Free
C00873,2025-12-02,True,False,2025-12-02,10,10,Engagement,Active,0.0,Free
C00874,2025-11-14,True,False,2025-11-22,28,20,Engagement,Active,0.0,Free
C00875,2025-03-07,False,False,2025-03-07,280,280,Churned,Churned,0.0,Free
C00876,2025-02-06,True,False,2025-02-16,309,299,Dormant,At-Risk,0.0,Free
C00877,2025-02-02,True,False,2025-02-02,313,313,Dormant,At-Risk,0.0,Free
C00878,2025-07-09,False,False,2025-11-29,156,13,Churned,Churned,0.0,Free
C00879,2025-10-31,False,False,2025-10-31,42,42,Churned,Churned,0.0,Free
C00880,2025-10-06,True,False,2025-10-06,67,67,Dormant,At-Risk,0.0,Free
C00881,2025-05-13,False,False,2025-05-13,213,213,Churned,Churned,0.0,Free
C00882,2025-06-08,False,False,2025-06-08,187,187,Churned,Churned,0.0,Free
C00883,2025-06-01,False,False,2025-06-01,194,194,Churned,Churned,0.0,Free
C00884,2025-03-10,False,False,2025-03-10,277,277,Churned,Churned,0.0,Free
C00885,2024-12-18,True,False,2025-06-13,359,182,Dormant,At-Risk,0.0,Free
C00886,2025-05-20,True,False,2025-05-27,206,199,Dormant,At-Risk,0.0,Free
C00887,2025-06-23,True,False,2025-07-02,172,163,Dormant,At-Risk,0.0,Free
C00888,2025-06-12,True,True,2025-06-14,183,181,Retained,Active,2994.0,High-Tier
C00889,2025-02-24,True,True,2025-03-09,291,278,Retained,Active,1194.0,High-Tier
C00890,2025-07-30,False,False,2025-07-30,135,135,Churned,Churned,0.0,Free
C00891,2025-03-16,False,False,2025-03-16,271,271,Churned,Churned,0.0,Free
C00892,2025-09-04,True,False,2025-09-06,99,97,Dormant,At-Risk,0.0,Free
C00893,2025-10-08,True,True,2025-10-10,65,63,Retained,Active,1194.0,High-Tier
C00894,2025-03-24,True,True,2025-04-04,263,252,Retained,Active,2994.0,High-Tier
C00895,2024-12-23,True,False,2025-01-04,354,342,Dormant,At-Risk,0.0,Free
C00896,2025-04-08,True,False,2025-04-20,248,236,Dormant,At-Risk,0.0,Free
C00897,2025-10-09,True,False,2025-10-17,64,56,Dormant,At-Risk,0.0,Free
C00898,2025-05-26,False,False,2025-05-26,200,200,Churned,Churned,0.0,Free
C00899,2025-07-19,False,True,2025-07-19,146,146,Retained,Active,1194.0,High-Tier
C00900,2025-06-12,True,False,2025-06-18,183,177,Dormant,At-Risk,0.0,Free
C00901,2025-06-20,False,False,2025-06-20,175,175,Churned,Churned,0.0,Free
C00902,2025-11-07,True,False,2025-11-14,35,28,Engagement,Active,0.0,Free
C00903,2025-08-04,True,False,2025-08-14,130,120,Dormant,At-Risk,0.0,Free
C00904,2025-07-30,True,False,2025-08-02,135,132,Dormant,At-Risk,0.0,Free
C00905,2025-09-28,True,False,2026-03-05,75,-83,Engagement,Active,0.0,Free
C00906,2025-04-07,True,False,2025-04-21,249,235,Dormant,At-Risk,0.0,Free
C00907,2025-11-08,False,False,2025-11-08,34,34,Churned,Churned,0.0,Free
C00908,2025-09-24,False,False,2025-09-24,79,79,Churned,Churned,0.0,Free
C00909,2025-08-16,True,False,2025-08-27,118,107,Dormant,At-Risk,0.0,Free
C00910,2025-02-17,True,False,2025-07-01,298,164,Dormant,At-Risk,0.0,Free
C00911,2025-11-11,False,False,2025-11-11,31,31,Churned,Churned,0.0,Free
C00912,2025-09-19,True,True,2025-12-04,84,8,Retained,Active,1194.0,High-Tier
C00913,2025-10-26,True,False,2025-11-01,47,41,Dormant,At-Risk,0.0,Free
C00914,2025-10-30,True,False,2025-11-04,43,38,Dormant,At-Risk,0.0,Free
C00915,2025-11-18,True,True,2025-11-30,24,12,Retained,Active,2994.0,High-Tier
C00916,2025-07-24,False,False,2025-07-24,141,141,Churned,Churned,0.0,Free
C00917,2025-11-07,True,True,2025-11-11,35,31,Retained,Active,2994.0,High-Tier
C00918,2025-09-12,False,False,2026-02-21,91,-71,Churned,Churned,0.0,Free
C00919,2025-05-07,False,False,2025-05-07,219,219,Churned,Churned,0.0,Free
C00920,2025-09-24,False,False,2025-09-24,79,79,Churned,Churned,0.0,Free
C00921,2025-08-24,True,False,2025-09-04,110,99,Dormant,At-Risk,0.0,Free
C00922,2025-01-31,True,True,2025-02-10,315,305,Retained,Active,1194.0,High-Tier
C00923,2025-12-06,True,True,2025-12-09,6,3,Retained,Active,2994.0,High-Tier
C00924,2025-07-26,True,False,2025-07-29,139,136,Dormant,At-Risk,0.0,Free
C00925,2024-12-31,False,False,2025-02-16,346,299,Churned,Churned,0.0,Free
C00926,2025-01-14,True,True,2025-01-28,332,318,Retained,Active,1194.0,High-Tier
C00927,2025-05-20,False,True,2025-05-20,206,206,Retained,Active,5994.0,High-Tier
C00928,2025-12-10,True,False,2025-12-14,2,-2,Engagement,Active,0.0,Free
C00929,2025-06-27,False,False,2026-01-02,168,-21,Churned,Churned,0.0,Free
C00930,2025-01-27,False,False,2025-04-15,319,241,Churned,Churned,0.0,Free
C00931,2025-07-05,True,True,2025-11-26,160,16,Retained,Active,5994.0,High-Tier
C00932,2025-11-08,True,False,2025-11-17,34,25,Engagement,Active,0.0,Free
C00933,2025-04-29,False,True,2025-07-31,227,134,Retained,Active,5994.0,High-Tier
C00934,2024-12-19,True,False,2025-04-06,358,250,Dormant,At-Risk,0.0,Free
C00935,2025-07-24,False,True,2025-07-24,141,141,Retained,Active,5994.0,High-Tier
C00936,2025-03-10,False,False,2025-03-10,277,277,Churned,Churned,0.0,Free
C00937,2025-02-03,True,False,2025-02-10,312,305,Dormant,At-Risk,0.0,Free
C00938,2025-09-09,False,False,2025-09-09,94,94,Churned,Churned,0.0,Free
C00939,2024-12-29,False,False,2024-12-29,348,348,Churned,Churned,0.0,Free
C00940,2025-06-22,True,False,2025-06-29,173,166,Dormant,At-Risk,0.0,Free
C00941,2025-04-15,True,False,2025-04-29,241,227,Dormant,At-Risk,0.0,Free
C00942,2025-05-29,True,True,2025-06-07,197,188,Retained,Active,2994.0,High-Tier
C00943,2025-01-14,False,False,2025-01-14,332,332,Churned,Churned,0.0,Free
C00944,2025-12-11,False,False,2026-02-10,1,-60,Acquisition,New,0.0,Free
C00945,2025-01-02,True,False,2025-04-04,344,252,Dormant,At-Risk,0.0,Free
C00946,2025-08-18,True,False,2025-08-30,116,104,Dormant,At-Risk,0.0,Free
C00947,2025-01-27,True,True,2025-02-03,319,312,Retained,Active,2994.0,High-Tier
C00948,2025-04-09,True,False,2025-04-13,247,243,Dormant,At-Risk,0.0,Free
C00949,2025-06-22,True,False,2025-06-22,173,173,Dormant,At-Risk,0.0,Free
C00950,2025-09-03,True,False,2025-09-13,100,90,Dormant,At-Risk,0.0,Free
C00951,2025-05-01,False,False,2025-05-01,225,225,Churned,Churned,0.0,Free
C00952,2025-10-08,False,False,2025-10-08,65,65,Churned,Churned,0.0,Free
C00953,2025-03-17,True,False,2025-03-27,270,260,Dormant,At-Risk,0.0,Free
C00954,2025-02-27,False,False,2025-02-27,288,288,Churned,Churned,0.0,Free
C00955,2025-02-26,True,True,2025-03-05,289,282,Retained,Active,2994.0,High-Tier
C00956,2025-09-28,True,True,2025-10-12,75,61,Retained,Active,5994.0,High-Tier
C00957,2025-10-06,False,False,2026-03-01,67,-79,Churned,Churned,0.0,Free
C00958,2025-11-28,True,False,2025-11-28,14,14,Engagement,Active,0.0,Free
C00959,2025-11-01,True,False,2025-11-08,41,34,Dormant,At-Risk,0.0,Free
C00960,2025-05-22,False,False,2025-05-22,204,204,Churned,Churned,0.0,Free
C00961,2025-08-24,False,False,2025-08-24,110,110,Churned,Churned,0.0,Free
C00962,2025-10-31,False,True,2025-10-31,42,42,Retained,Active,5994.0,High-Tier
C00963,2025-06-29,False,False,2025-06-29,166,166,Churned,Churned,0.0,Free
C00964,2025-11-16,True,True,2025-11-21,26,21,Retained,Active,1194.0,High-Tier
C00965,2025-09-29,False,False,2025-09-29,74,74,Churned,Churned,0.0,Free
C00966,2025-07-24,True,False,2025-07-24,141,141,Dormant,At-Risk,0.0,Free
C00967,2025-09-30,True,False,2025-10-11,73,62,Dormant,At-Risk,0.0,Free
C00968,2025-05-03,False,False,2025-05-03,223,223,Churned,Churned,0.0,Free
C00969,2025-06-13,True,True,2025-06-25,182,170,Retained,Active,2994.0,High-Tier
C00970,2025-01-12,False,False,2025-01-12,334,334,Churned,Churned,0.0,Free
