ticket_id,user_id,created_at,resolved_at,ticket_category,nps_score,nps_comment
tkt_c2e9,usr_84505daa,2024-12-17T00:00:00Z,2024-12-20T15:00:00Z,access,9.0,
tkt_93dd,usr_fe2c8cc4,2024-08-12T00:00:00Z,2024-08-13T08:00:00Z,billing,9.0,Sample comment
tkt_a46a,usr_f5942d30,2024-07-09T00:00:00Z,2024-07-13T00:00:00Z,feature_req,7.0,
tkt_25fd,usr_b79b5e31,2024-04-07T00:00:00Z,2024-04-09T21:00:00Z,billing,8.0,Sample comment
tkt_e095,usr_57118c5d,2024-10-10T00:00:00Z,2024-10-12T21:00:00Z,access,10.0,
tkt_711c,usr_793ac469,2024-08-18T00:00:00Z,2024-08-18T12:00:00Z,feature_req,7.0,
tkt_37db,usr_00fbb52e,2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,feature_req,7.0,
tkt_774a,usr_7023efa5,2024-04-18T00:00:00Z,2024-04-22T01:00:00Z,feature_req,9.0,
tkt_ba48,usr_a5ac5008,2024-11-04T00:00:00Z,2024-11-07T15:00:00Z,technical,10.0,
tkt_6958,usr_49915c81,2024-05-28T00:00:00Z,2024-05-30T08:00:00Z,technical,9.0,
tkt_7de6,usr_f941293a,2024-04-16T00:00:00Z,2024-04-17T23:00:00Z,technical,10.0,
tkt_0b91,usr_455cd8d1,2024-12-02T00:00:00Z,2024-12-05T05:00:00Z,billing,9.0,
tkt_62c8,usr_1c51bf14,2024-04-28T00:00:00Z,2024-04-30T23:00:00Z,billing,9.0,
tkt_78e8,usr_b2106961,2024-08-21T00:00:00Z,2024-08-24T03:00:00Z,billing,9.0,
tkt_f0ec,usr_2ab8e84c,2024-11-23T00:00:00Z,2024-11-24T06:00:00Z,technical,6.0,
tkt_6df9,usr_196e7d4b,2024-12-21T00:00:00Z,2024-12-25T04:00:00Z,access,10.0,
tkt_12cf,usr_eeb997a8,2024-04-03T00:00:00Z,2024-04-03T10:00:00Z,feature_req,10.0,
tkt_a872,usr_329efb82,2024-08-07T00:00:00Z,2024-08-10T04:00:00Z,access,9.0,
tkt_4a06,usr_2b29ff9e,2024-04-25T00:00:00Z,2024-04-27T14:00:00Z,access,9.0,
tkt_4adc,usr_8ead5789,2024-09-11T00:00:00Z,2024-09-14T09:00:00Z,access,10.0,Sample comment
tkt_bd4a,usr_bdab59a0,2024-05-15T00:00:00Z,2024-05-16T06:00:00Z,feature_req,10.0,
tkt_2cee,usr_e01ad1f4,2024-05-31T00:00:00Z,2024-05-31T09:00:00Z,billing,8.0,
tkt_8e0a,usr_019145b9,2024-02-01T00:00:00Z,2024-02-03T19:00:00Z,technical,9.0,Sample comment
tkt_c60d,usr_1eb30868,2024-03-06T00:00:00Z,2024-03-09T11:00:00Z,access,9.0,Sample comment
tkt_213c,usr_a1e9a262,2024-05-05T00:00:00Z,2024-05-07T21:00:00Z,billing,2.0,
tkt_5a73,usr_829156da,2024-04-07T00:00:00Z,2024-04-07T20:00:00Z,feature_req,8.0,
tkt_c372,usr_6b536530,2024-07-11T00:00:00Z,2024-07-12T15:00:00Z,access,4.0,
tkt_5649,usr_d8e25d71,2024-02-11T00:00:00Z,2024-02-12T04:00:00Z,feature_req,10.0,Sample comment
tkt_3e74,usr_0eaa0315,2024-05-28T00:00:00Z,2024-05-29T03:00:00Z,billing,9.0,
tkt_9127,usr_a9d8d9ff,2024-02-15T00:00:00Z,2024-02-15T18:00:00Z,billing,9.0,
tkt_97ac,usr_46fa883c,2024-12-16T00:00:00Z,2024-12-19T19:00:00Z,billing,9.0,
tkt_e085,usr_d3c95ffb,2024-07-22T00:00:00Z,2024-07-23T08:00:00Z,feature_req,6.0,
tkt_3d6d,usr_8399f862,2024-10-28T00:00:00Z,2024-10-28T15:00:00Z,feature_req,10.0,
tkt_90eb,usr_c1dcfa57,2024-12-21T00:00:00Z,2024-12-22T10:00:00Z,technical,10.0,
tkt_e9c9,usr_fbefd249,2024-08-16T00:00:00Z,2024-08-17T06:00:00Z,feature_req,8.0,
tkt_82c4,usr_dd98d315,2024-11-30T00:00:00Z,2024-12-02T19:00:00Z,access,1.0,
tkt_f4a1,usr_d39f5577,2024-05-04T00:00:00Z,2024-05-06T16:00:00Z,billing,7.0,Sample comment
tkt_3dad,usr_bbdfa585,2024-03-19T00:00:00Z,2024-03-20T01:00:00Z,technical,9.0,Sample comment
tkt_65ef,usr_1ec26916,2024-05-21T00:00:00Z,2024-05-22T11:00:00Z,access,10.0,Sample comment
tkt_45f3,usr_0d6fc8cb,2024-08-09T00:00:00Z,2024-08-13T00:00:00Z,technical,10.0,Sample comment
tkt_0e33,usr_a7582729,2024-09-26T00:00:00Z,2024-09-26T14:00:00Z,feature_req,7.0,
tkt_2487,usr_de20e557,2024-07-16T00:00:00Z,2024-07-16T13:00:00Z,technical,8.0,
tkt_1319,usr_1fe0fc00,2024-11-12T00:00:00Z,2024-11-15T14:00:00Z,technical,8.0,
tkt_b748,usr_97d78788,2024-10-13T00:00:00Z,2024-10-14T20:00:00Z,billing,9.0,
tkt_3570,usr_08dca72a,2024-03-26T00:00:00Z,2024-03-26T21:00:00Z,access,3.0,Sample comment
tkt_24ab,usr_b81c0c44,2024-05-31T00:00:00Z,2024-06-01T10:00:00Z,feature_req,7.0,Sample comment
tkt_adbd,usr_0e416f77,2024-04-02T00:00:00Z,2024-04-04T00:00:00Z,access,8.0,
tkt_4b40,usr_7aec689f,2024-03-04T00:00:00Z,2024-03-07T08:00:00Z,billing,10.0,
tkt_4ac2,usr_3936c11f,2024-10-24T00:00:00Z,2024-10-26T14:00:00Z,billing,9.0,
tkt_138a,usr_19550af7,2024-12-27T00:00:00Z,2024-12-30T12:00:00Z,access,8.0,Sample comment
tkt_15f2,usr_c5f41662,2024-06-08T00:00:00Z,2024-06-10T18:00:00Z,billing,10.0,Sample comment
tkt_39e7,usr_8233e7ac,2024-09-30T00:00:00Z,2024-10-02T23:00:00Z,feature_req,10.0,Sample comment
tkt_c6a1,usr_ef0c0ae3,2024-03-18T00:00:00Z,2024-03-21T07:00:00Z,access,9.0,
tkt_f176,usr_f96da425,2024-11-10T00:00:00Z,2024-11-11T12:00:00Z,access,10.0,Sample comment
tkt_075e,usr_204b1199,2024-12-04T00:00:00Z,2024-12-05T21:00:00Z,access,8.0,
tkt_6636,usr_517f757c,2024-12-28T00:00:00Z,,technical,,
tkt_a403,usr_3005334a,2024-06-16T00:00:00Z,2024-06-17T23:00:00Z,billing,7.0,
tkt_f770,usr_23ddadbc,2024-11-14T00:00:00Z,2024-11-15T11:00:00Z,access,8.0,
tkt_5dfa,usr_cacad9ca,2024-04-29T00:00:00Z,2024-05-01T19:00:00Z,access,8.0,Sample comment
tkt_513f,usr_8f6c064e,2024-04-11T00:00:00Z,2024-04-12T20:00:00Z,billing,10.0,
tkt_2cf6,usr_3d4ac47e,2024-06-10T00:00:00Z,2024-06-13T10:00:00Z,technical,9.0,
tkt_cda8,usr_c91effc1,2024-03-17T00:00:00Z,2024-03-17T13:00:00Z,access,10.0,
tkt_1590,usr_b97ecb84,2024-12-17T00:00:00Z,2024-12-20T21:00:00Z,feature_req,8.0,Sample comment
tkt_27c7,usr_7c2fe52a,2024-08-03T00:00:00Z,2024-08-07T01:00:00Z,access,10.0,
tkt_d6ee,usr_ed38699c,2024-05-25T00:00:00Z,2024-05-25T03:00:00Z,feature_req,5.0,
tkt_aeb0,usr_05cef2cc,2024-10-22T00:00:00Z,2024-10-25T17:00:00Z,billing,10.0,
tkt_aea7,usr_7dc01d48,2024-06-03T00:00:00Z,2024-06-06T04:00:00Z,billing,9.0,
tkt_47b7,usr_92a53216,2024-01-23T00:00:00Z,2024-01-26T11:00:00Z,feature_req,10.0,
tkt_9a94,usr_e0ee36b1,2024-12-16T00:00:00Z,2024-12-17T05:00:00Z,billing,9.0,
tkt_7b97,usr_2947cbf4,2024-11-05T00:00:00Z,2024-11-07T02:00:00Z,feature_req,10.0,
tkt_13d1,usr_67ea3e26,2024-01-27T00:00:00Z,2024-01-27T04:00:00Z,access,8.0,
tkt_f9ff,usr_4cd73d8d,2024-02-12T00:00:00Z,2024-02-13T00:00:00Z,billing,9.0,
tkt_9fc2,usr_f088836c,2024-03-20T00:00:00Z,2024-03-22T10:00:00Z,technical,8.0,Sample comment
tkt_7ca0,usr_43ee2529,2024-07-08T00:00:00Z,2024-07-12T04:00:00Z,billing,8.0,
tkt_e9fb,usr_556800da,2024-11-21T00:00:00Z,2024-11-24T09:00:00Z,feature_req,9.0,
tkt_25ad,usr_b908c79c,2024-03-18T00:00:00Z,2024-03-18T12:00:00Z,access,8.0,Sample comment
tkt_29f5,usr_e1916c2d,2024-06-15T00:00:00Z,2024-06-15T23:00:00Z,billing,7.0,Sample comment
tkt_b1f7,usr_bb3b3fd6,2024-11-01T00:00:00Z,2024-11-01T23:00:00Z,technical,10.0,Sample comment
tkt_3ebb,usr_ea7ccb9d,2024-12-12T00:00:00Z,2024-12-14T14:00:00Z,billing,8.0,
tkt_ed68,usr_5f80ce1a,2024-12-04T00:00:00Z,2024-12-06T10:00:00Z,access,10.0,
tkt_ac9f,usr_895351f2,2024-12-31T00:00:00Z,,feature_req,,
tkt_5505,usr_474d82b8,2024-07-03T00:00:00Z,2024-07-05T14:00:00Z,technical,10.0,
tkt_430b,usr_c55c367c,2024-12-31T00:00:00Z,,technical,,
tkt_631b,usr_61ac17e3,2024-02-15T00:00:00Z,2024-02-16T20:00:00Z,technical,10.0,
tkt_c686,usr_f90a41ed,2024-05-08T00:00:00Z,2024-05-10T17:00:00Z,billing,9.0,Sample comment
tkt_581e,usr_10aa62df,2024-04-16T00:00:00Z,2024-04-16T13:00:00Z,access,7.0,
tkt_e9ec,usr_a4bbe849,2024-04-01T00:00:00Z,2024-04-03T21:00:00Z,feature_req,4.0,Sample comment
tkt_c6c8,usr_5611766b,2024-12-28T00:00:00Z,2024-12-28T21:00:00Z,technical,9.0,Sample comment
tkt_3674,usr_0a35c831,2024-04-08T00:00:00Z,2024-04-08T11:00:00Z,feature_req,9.0,
tkt_2661,usr_247d05d4,2024-01-29T00:00:00Z,2024-01-30T14:00:00Z,access,3.0,
tkt_f7f6,usr_be65d928,2024-03-05T00:00:00Z,2024-03-05T04:00:00Z,technical,9.0,
tkt_7bfb,usr_3acb59d9,2024-10-08T00:00:00Z,2024-10-11T19:00:00Z,billing,9.0,Sample comment
tkt_83dd,usr_7acb68d6,2024-02-17T00:00:00Z,2024-02-19T12:00:00Z,feature_req,8.0,
tkt_3eba,usr_cfcce226,2024-04-03T00:00:00Z,2024-04-07T03:00:00Z,access,10.0,
tkt_126a,usr_a76afb81,2024-07-14T00:00:00Z,2024-07-17T15:00:00Z,access,10.0,
tkt_6f92,usr_a29df142,2024-10-17T00:00:00Z,2024-10-19T13:00:00Z,billing,9.0,Sample comment
tkt_0737,usr_d1cd98d5,2024-07-14T00:00:00Z,2024-07-14T20:00:00Z,access,7.0,
tkt_38f6,usr_6f1d755e,2024-05-07T00:00:00Z,2024-05-09T04:00:00Z,feature_req,8.0,
tkt_5b91,usr_8a09e6c8,2024-07-14T00:00:00Z,2024-07-14T16:00:00Z,feature_req,6.0,
tkt_e27e,usr_f1e6568d,2024-03-31T00:00:00Z,2024-04-02T08:00:00Z,access,6.0,
tkt_be8b,usr_82a220a8,2024-03-20T00:00:00Z,2024-03-20T20:00:00Z,access,7.0,
tkt_edb3,usr_a126f8d9,2024-10-10T00:00:00Z,2024-10-11T07:00:00Z,billing,8.0,Sample comment
tkt_f0da,usr_76f76888,2024-10-12T00:00:00Z,2024-10-15T17:00:00Z,billing,10.0,
tkt_8ece,usr_309f533a,2024-09-03T00:00:00Z,2024-09-05T18:00:00Z,technical,9.0,
tkt_7a79,usr_30137ad8,2024-09-28T00:00:00Z,2024-09-28T09:00:00Z,technical,10.0,
tkt_ecfd,usr_fb302975,2024-10-30T00:00:00Z,2024-11-02T22:00:00Z,feature_req,8.0,Sample comment
tkt_51bf,usr_a339faaa,2024-11-30T00:00:00Z,2024-11-30T22:00:00Z,technical,9.0,
tkt_37d8,usr_ce752c65,2024-08-26T00:00:00Z,2024-08-27T07:00:00Z,access,10.0,Sample comment
tkt_ebf5,usr_8ce204d6,2024-02-02T00:00:00Z,2024-02-04T20:00:00Z,billing,9.0,
tkt_7258,usr_b56ca65d,2024-11-12T00:00:00Z,2024-11-12T16:00:00Z,feature_req,9.0,
tkt_dccb,usr_035a2d39,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,access,8.0,Sample comment
tkt_f446,usr_b2166563,2024-01-22T00:00:00Z,2024-01-25T12:00:00Z,access,9.0,
tkt_6822,usr_e206ed06,2024-10-08T00:00:00Z,2024-10-11T02:00:00Z,billing,10.0,Sample comment
tkt_d2da,usr_fc95d45b,2024-11-07T00:00:00Z,2024-11-10T07:00:00Z,technical,3.0,
tkt_5e49,usr_066e0023,2024-09-11T00:00:00Z,2024-09-15T04:00:00Z,feature_req,10.0,
tkt_e865,usr_54b76044,2024-09-22T00:00:00Z,2024-09-24T15:00:00Z,technical,10.0,Sample comment
tkt_83f8,usr_e91bd7af,2024-03-23T00:00:00Z,2024-03-26T05:00:00Z,feature_req,7.0,
tkt_3324,usr_19e6a59c,2024-07-07T00:00:00Z,2024-07-09T21:00:00Z,billing,7.0,Sample comment
tkt_f167,usr_0a46a48e,2024-08-23T00:00:00Z,2024-08-23T12:00:00Z,billing,8.0,
tkt_00ff,usr_87bb8502,2024-07-05T00:00:00Z,2024-07-05T03:00:00Z,access,9.0,
tkt_4a19,usr_dcd33c67,2024-10-27T00:00:00Z,2024-10-30T13:00:00Z,technical,9.0,
tkt_1596,usr_7945689b,2024-07-25T00:00:00Z,2024-07-25T11:00:00Z,technical,0.0,
tkt_e505,usr_09c1d51d,2024-09-16T00:00:00Z,2024-09-17T05:00:00Z,feature_req,10.0,
tkt_5a60,usr_60dcbf16,2024-10-22T00:00:00Z,2024-10-23T09:00:00Z,feature_req,0.0,
tkt_71f4,usr_25dfb7bd,2024-09-28T00:00:00Z,2024-09-29T07:00:00Z,feature_req,10.0,
tkt_f357,usr_5b727fca,2024-09-26T00:00:00Z,2024-09-26T15:00:00Z,access,3.0,Sample comment
tkt_1b76,usr_8ab8274e,2024-09-20T00:00:00Z,2024-09-20T08:00:00Z,access,7.0,
tkt_6264,usr_ee0357ad,2024-09-15T00:00:00Z,2024-09-15T20:00:00Z,technical,10.0,
tkt_ced4,usr_4fa1e43d,2024-11-23T00:00:00Z,2024-11-24T06:00:00Z,feature_req,7.0,
tkt_c109,usr_aa527b93,2024-09-07T00:00:00Z,2024-09-07T17:00:00Z,access,8.0,
tkt_1f15,usr_f3d34a2f,2024-06-18T00:00:00Z,2024-06-18T21:00:00Z,feature_req,9.0,Sample comment
tkt_3d06,usr_0baca781,2024-02-04T00:00:00Z,2024-02-07T08:00:00Z,access,9.0,
tkt_b7d0,usr_badeb571,2024-07-05T00:00:00Z,2024-07-07T23:00:00Z,feature_req,9.0,
tkt_facb,usr_3d35577d,2024-09-24T00:00:00Z,2024-09-26T07:00:00Z,technical,9.0,
tkt_254d,usr_ea58e118,2024-03-23T00:00:00Z,2024-03-24T09:00:00Z,billing,4.0,
tkt_565c,usr_031d3985,2024-08-08T00:00:00Z,2024-08-09T20:00:00Z,feature_req,10.0,Sample comment
tkt_af49,usr_1233c703,2024-08-16T00:00:00Z,2024-08-16T18:00:00Z,billing,10.0,
tkt_5303,usr_cfb18b0e,2024-11-02T00:00:00Z,2024-11-02T11:00:00Z,access,10.0,Sample comment
tkt_5503,usr_0664fd34,2024-07-24T00:00:00Z,2024-07-27T13:00:00Z,billing,10.0,
tkt_746c,usr_3f087e38,2024-02-19T00:00:00Z,2024-02-20T09:00:00Z,access,8.0,
tkt_259a,usr_a86ebb7d,2024-02-06T00:00:00Z,2024-02-08T13:00:00Z,feature_req,9.0,
tkt_2961,usr_3da778fc,2024-04-26T00:00:00Z,2024-04-30T04:00:00Z,technical,10.0,
tkt_9e80,usr_6c379eba,2024-08-02T00:00:00Z,2024-08-02T09:00:00Z,billing,8.0,Sample comment
tkt_0aa0,usr_7a236514,2024-04-10T00:00:00Z,2024-04-13T18:00:00Z,access,9.0,
tkt_46d7,usr_0c250591,2024-12-20T00:00:00Z,2024-12-23T14:00:00Z,technical,3.0,
tkt_1d5a,usr_7d5730bb,2024-10-24T00:00:00Z,2024-10-27T15:00:00Z,billing,10.0,
tkt_5448,usr_3e650a74,2024-11-21T00:00:00Z,2024-11-22T23:00:00Z,access,10.0,Sample comment
tkt_e3e8,usr_73078963,2024-08-31T00:00:00Z,2024-09-03T05:00:00Z,feature_req,8.0,
tkt_decc,usr_b816b236,2024-12-17T00:00:00Z,2024-12-17T13:00:00Z,access,9.0,
tkt_922d,usr_292e86da,2024-04-08T00:00:00Z,2024-04-10T10:00:00Z,billing,10.0,
tkt_33d6,usr_7ed3a5eb,2024-11-06T00:00:00Z,2024-11-09T13:00:00Z,access,9.0,Sample comment
tkt_8b96,usr_f9ef332d,2024-03-15T00:00:00Z,2024-03-16T15:00:00Z,access,8.0,
tkt_bbfb,usr_88a6dfd9,2024-12-04T00:00:00Z,2024-12-04T02:00:00Z,billing,8.0,Sample comment
tkt_d703,usr_06a4c7a3,2024-07-07T00:00:00Z,2024-07-10T00:00:00Z,feature_req,7.0,
tkt_2aa3,usr_c7046d0a,2024-12-08T00:00:00Z,2024-12-11T02:00:00Z,technical,9.0,
tkt_8cf1,usr_8eacad6a,2024-12-13T00:00:00Z,2024-12-16T17:00:00Z,technical,8.0,
tkt_e44f,usr_f9f9e901,2024-05-02T00:00:00Z,2024-05-02T06:00:00Z,access,10.0,
tkt_455c,usr_ed4d57a3,2024-10-06T00:00:00Z,2024-10-10T00:00:00Z,feature_req,3.0,
tkt_e26c,usr_0195340f,2024-05-06T00:00:00Z,2024-05-07T23:00:00Z,access,9.0,
tkt_6ff5,usr_3f550460,2024-11-14T00:00:00Z,2024-11-15T21:00:00Z,access,9.0,
tkt_3e87,usr_cf1b76d5,2024-05-09T00:00:00Z,2024-05-12T22:00:00Z,access,10.0,Sample comment
tkt_7e60,usr_bb239b24,2024-04-28T00:00:00Z,2024-05-01T03:00:00Z,feature_req,9.0,Sample comment
tkt_56ed,usr_039b0d2c,2024-02-24T00:00:00Z,2024-02-26T05:00:00Z,access,8.0,Sample comment
tkt_0f47,usr_36371e26,2024-12-28T00:00:00Z,2024-12-28T13:00:00Z,access,9.0,Sample comment
tkt_644a,usr_9f1ded93,2024-12-22T00:00:00Z,2024-12-24T05:00:00Z,technical,8.0,Sample comment
tkt_c4c3,usr_10fb9fdc,2024-04-07T00:00:00Z,2024-04-09T10:00:00Z,access,8.0,
tkt_2c40,usr_9d6bb895,2024-05-19T00:00:00Z,2024-05-22T02:00:00Z,billing,10.0,
tkt_0001,usr_8f5389bc,2024-02-03T00:00:00Z,2024-02-06T19:00:00Z,feature_req,8.0,
tkt_e2e2,usr_8c9bf09c,2024-02-14T00:00:00Z,2024-02-17T22:00:00Z,technical,10.0,
tkt_f7da,usr_29174006,2024-03-02T00:00:00Z,2024-03-05T20:00:00Z,feature_req,10.0,
tkt_efef,usr_452281e0,2024-09-09T00:00:00Z,2024-09-11T22:00:00Z,feature_req,9.0,Sample comment
tkt_c1fd,usr_a8232011,2024-07-11T00:00:00Z,2024-07-11T12:00:00Z,technical,9.0,Sample comment
tkt_94b7,usr_54d2aa98,2024-06-06T00:00:00Z,2024-06-06T07:00:00Z,access,10.0,
tkt_04f8,usr_9007929b,2024-01-16T00:00:00Z,2024-01-19T10:00:00Z,technical,7.0,
tkt_224c,usr_306c065a,2024-12-10T00:00:00Z,2024-12-11T15:00:00Z,feature_req,9.0,
tkt_af40,usr_dcecac54,2024-04-24T00:00:00Z,2024-04-24T09:00:00Z,billing,10.0,
tkt_1781,usr_9f3cf05c,2024-11-15T00:00:00Z,2024-11-16T18:00:00Z,billing,8.0,Sample comment
tkt_3396,usr_de6c47f2,2024-06-18T00:00:00Z,2024-06-19T00:00:00Z,technical,7.0,
tkt_469c,usr_e4632843,2024-08-08T00:00:00Z,2024-08-09T08:00:00Z,technical,9.0,
tkt_6606,usr_6b2471dd,2024-10-13T00:00:00Z,2024-10-16T09:00:00Z,technical,9.0,
tkt_1ec0,usr_f8b0890a,2024-10-03T00:00:00Z,2024-10-07T03:00:00Z,access,10.0,
tkt_9ee3,usr_7d2e76a4,2024-09-18T00:00:00Z,2024-09-19T18:00:00Z,access,9.0,Sample comment
tkt_3022,usr_01bc2a30,2024-04-08T00:00:00Z,2024-04-10T12:00:00Z,technical,9.0,Sample comment
tkt_ae9b,usr_05afda5e,2024-11-25T00:00:00Z,2024-11-25T13:00:00Z,feature_req,7.0,
tkt_9f72,usr_576f2688,2024-10-26T00:00:00Z,2024-10-26T09:00:00Z,access,9.0,
tkt_eb0b,usr_c9993c2d,2024-12-05T00:00:00Z,2024-12-08T01:00:00Z,feature_req,9.0,Sample comment
tkt_52da,usr_e539161f,2024-01-13T00:00:00Z,2024-01-14T21:00:00Z,access,9.0,
tkt_74b2,usr_d40037f0,2024-05-03T00:00:00Z,2024-05-06T10:00:00Z,access,9.0,
tkt_5f94,usr_275c6253,2024-06-03T00:00:00Z,2024-06-04T10:00:00Z,billing,7.0,
tkt_eb8e,usr_3b57ac2e,2024-03-18T00:00:00Z,2024-03-18T19:00:00Z,feature_req,10.0,Sample comment
tkt_fd6c,usr_03ee4860,2024-03-16T00:00:00Z,2024-03-16T17:00:00Z,billing,7.0,Sample comment
tkt_fb6b,usr_b59c6e9a,2024-05-04T00:00:00Z,2024-05-06T15:00:00Z,feature_req,9.0,
tkt_6fa6,usr_797a3ee7,2024-03-07T00:00:00Z,2024-03-08T16:00:00Z,feature_req,0.0,
tkt_6c32,usr_1fb5855f,2024-11-25T00:00:00Z,2024-11-27T05:00:00Z,billing,8.0,Sample comment
tkt_eea5,usr_af9e96c3,2024-01-09T00:00:00Z,2024-01-12T22:00:00Z,billing,10.0,
tkt_81c3,usr_1bd50c50,2024-02-17T00:00:00Z,2024-02-17T07:00:00Z,feature_req,8.0,
tkt_1b15,usr_76070024,2024-11-22T00:00:00Z,2024-11-23T09:00:00Z,technical,10.0,Sample comment
tkt_e8cc,usr_54bc4273,2024-05-28T00:00:00Z,2024-05-29T06:00:00Z,technical,9.0,
tkt_0897,usr_734dbefc,2024-05-17T00:00:00Z,2024-05-20T09:00:00Z,access,10.0,
tkt_17f6,usr_b3dc4282,2024-07-24T00:00:00Z,2024-07-25T16:00:00Z,access,1.0,Sample comment
tkt_b4c8,usr_a0c23398,2024-03-13T00:00:00Z,2024-03-13T12:00:00Z,technical,6.0,Sample comment
tkt_1ff9,usr_53c3248e,2024-11-19T00:00:00Z,2024-11-21T03:00:00Z,access,10.0,
tkt_ed97,usr_a9870f17,2024-01-13T00:00:00Z,2024-01-16T06:00:00Z,feature_req,3.0,
tkt_7de9,usr_a3b45049,2024-04-01T00:00:00Z,2024-04-02T17:00:00Z,technical,7.0,
tkt_3231,usr_00c75b60,2024-05-20T00:00:00Z,2024-05-23T13:00:00Z,access,7.0,
tkt_4c6e,usr_32c089d2,2024-11-23T00:00:00Z,2024-11-23T07:00:00Z,feature_req,8.0,Sample comment
tkt_ed4e,usr_f0ab8989,2024-03-11T00:00:00Z,2024-03-11T05:00:00Z,feature_req,2.0,Sample comment
tkt_9bd4,usr_7bbea930,2024-07-29T00:00:00Z,2024-08-01T22:00:00Z,feature_req,10.0,Sample comment
tkt_24eb,usr_2139f557,2024-11-02T00:00:00Z,2024-11-04T17:00:00Z,feature_req,8.0,Sample comment
tkt_60ac,usr_84bc0605,2024-05-29T00:00:00Z,2024-05-30T19:00:00Z,technical,8.0,
tkt_4a18,usr_88fb514d,2024-12-04T00:00:00Z,2024-12-05T16:00:00Z,billing,2.0,
tkt_e3d7,usr_e031bf63,2024-04-17T00:00:00Z,2024-04-19T20:00:00Z,billing,10.0,Sample comment
tkt_72b0,usr_59e4dc98,2024-10-17T00:00:00Z,2024-10-20T15:00:00Z,access,8.0,
tkt_b6d7,usr_1fb40b15,2024-08-02T00:00:00Z,2024-08-04T19:00:00Z,feature_req,0.0,
tkt_7616,usr_72405d39,2024-11-20T00:00:00Z,2024-11-20T19:00:00Z,access,10.0,
tkt_0e8e,usr_7cb9cb56,2024-12-25T00:00:00Z,2024-12-27T04:00:00Z,access,7.0,
tkt_3153,usr_b515404a,2024-08-31T00:00:00Z,2024-09-03T20:00:00Z,technical,10.0,Sample comment
tkt_4c6a,usr_4ffef963,2024-09-05T00:00:00Z,2024-09-07T18:00:00Z,billing,8.0,
tkt_186e,usr_6fbd48f0,2024-12-14T00:00:00Z,2024-12-16T14:00:00Z,feature_req,10.0,
tkt_e47d,usr_ddb23aa5,2024-05-08T00:00:00Z,2024-05-09T19:00:00Z,feature_req,10.0,
tkt_0b9f,usr_238deb52,2024-08-23T00:00:00Z,2024-08-27T03:00:00Z,feature_req,10.0,
tkt_5c00,usr_7006ebd9,2024-11-22T00:00:00Z,2024-11-25T15:00:00Z,billing,8.0,
tkt_15bd,usr_29a30775,2024-11-06T00:00:00Z,2024-11-07T15:00:00Z,billing,10.0,
tkt_e6da,usr_59c37205,2024-11-18T00:00:00Z,2024-11-18T13:00:00Z,feature_req,9.0,
tkt_9c53,usr_cb039653,2024-09-25T00:00:00Z,2024-09-27T17:00:00Z,access,9.0,
tkt_9dbb,usr_367e84c7,2024-07-13T00:00:00Z,2024-07-15T12:00:00Z,technical,8.0,
tkt_73d5,usr_6598baf1,2024-06-05T00:00:00Z,2024-06-07T08:00:00Z,access,9.0,
tkt_6c07,usr_7ec61a09,2024-02-19T00:00:00Z,2024-02-20T20:00:00Z,billing,10.0,
tkt_f947,usr_18edeadb,2024-09-19T00:00:00Z,2024-09-22T03:00:00Z,billing,9.0,
tkt_03dc,usr_1fc40c69,2024-03-19T00:00:00Z,2024-03-21T04:00:00Z,technical,10.0,
tkt_5691,usr_42acd5c6,2024-11-29T00:00:00Z,2024-11-30T09:00:00Z,technical,10.0,
tkt_050a,usr_5691dac4,2024-10-10T00:00:00Z,2024-10-12T05:00:00Z,feature_req,7.0,Sample comment
tkt_7128,usr_07fbdbf3,2024-03-30T00:00:00Z,2024-03-30T14:00:00Z,access,8.0,
tkt_a0ff,usr_b3596d88,2024-02-25T00:00:00Z,2024-02-26T08:00:00Z,feature_req,10.0,
tkt_ac61,usr_6be4fae4,2024-09-29T00:00:00Z,2024-10-01T22:00:00Z,access,8.0,Sample comment
tkt_a589,usr_8e2159ab,2024-12-09T00:00:00Z,2024-12-10T09:00:00Z,billing,7.0,
tkt_babf,usr_113d794e,2024-11-20T00:00:00Z,2024-11-22T07:00:00Z,feature_req,10.0,Sample comment
tkt_b640,usr_aba4fb66,2024-06-21T00:00:00Z,2024-06-24T20:00:00Z,access,9.0,
tkt_5f36,usr_cb613b71,2024-06-10T00:00:00Z,2024-06-11T12:00:00Z,technical,10.0,Sample comment
tkt_4b38,usr_acd5961f,2024-09-14T00:00:00Z,2024-09-17T18:00:00Z,access,4.0,Sample comment
tkt_196c,usr_90cc6baf,2024-09-16T00:00:00Z,2024-09-16T23:00:00Z,technical,8.0,
tkt_3e4c,usr_21045f43,2024-12-13T00:00:00Z,2024-12-14T05:00:00Z,access,9.0,Sample comment
tkt_56e7,usr_cce9584d,2024-10-17T00:00:00Z,2024-10-19T04:00:00Z,feature_req,9.0,
tkt_853d,usr_424ef45c,2024-04-22T00:00:00Z,2024-04-22T17:00:00Z,access,9.0,Sample comment
tkt_ff32,usr_115d3ad7,2024-06-27T00:00:00Z,2024-06-27T01:00:00Z,feature_req,9.0,
