user_id,company_id,signup_date,country,acquisition_channel,initial_plan,job_role,email
usr_bf2a43f8,cmp_e082b6,2024-12-31,us,email,trial_basic,admin,usr_bf2a43f8
usr_e4d4cf7c,cmp_93a74f,2024-09-21,es,direct,trial_basic,member,usr_e4d4cf7c
usr_8a000e22,cmp_b58310,2024-05-08,in,paid_search,trial_pro,admin,usr_8a000e22
usr_f60e4937,cmp_89da18,2024-12-28,de,social,free,viewer,usr_f60e4937
usr_834c802b,cmp_d7ac41,2024-06-04,de,paid_search,free,member,usr_834c802b
usr_3177f652,cmp_535313,2024-11-29,es,organic,free,member,usr_3177f652
usr_59a552ee,cmp_b8783f,2024-09-22,uk,paid_search,trial_basic,member,usr_59a552ee
usr_f4c16480,cmp_d5888c,2024-11-08,us,direct,trial_pro,viewer,usr_f4c16480
usr_4dde155b,cmp_867420,2024-12-10,us,paid_search,trial_pro,member,usr_4dde155b
usr_3a4d7ced,cmp_8e3400,2024-01-10,uk,paid_search,trial_basic,member,usr_3a4d7ced
usr_a7fac0c8,cmp_4310fd,2024-12-30,in,email,free,viewer,usr_a7fac0c8
usr_38040d13,cmp_3ee2cf,2024-01-28,fr,direct,trial_pro,viewer,usr_38040d13
usr_497512e7,cmp_b88f74,2024-10-06,es,social,trial_basic,member,usr_497512e7
usr_59b4e431,cmp_93d8e1,2024-02-17,uk,paid_search,trial_pro,member,usr_59b4e431
usr_ac403edd,cmp_17e075,2024-11-25,uk,social,free,viewer,usr_ac403edd
usr_8bc10b79,cmp_10b5fb,2024-08-11,fr,direct,trial_basic,member,usr_8bc10b79
usr_6342677a,cmp_b24e2c,2024-10-13,fr,social,trial_basic,viewer,usr_6342677a
usr_91006d62,cmp_a9e11c,2024-08-27,de,email,trial_basic,viewer,usr_91006d62
usr_46cce7cd,cmp_36f001,2024-01-30,us,organic,trial_pro,viewer,usr_46cce7cd
usr_065f9f66,cmp_3a052d,2024-04-07,fr,organic,trial_basic,admin,usr_065f9f66
usr_069a1be5,cmp_cc4216,2024-12-20,in,referral,trial_pro,member,usr_069a1be5
usr_7ce6503b,cmp_ca3a87,2024-11-30,es,referral,free,admin,usr_7ce6503b
usr_2ead9b36,cmp_5c1294,2024-07-25,de,email,trial_pro,admin,usr_2ead9b36
usr_e9fdb455,cmp_0fb45c,2024-04-05,fr,organic,trial_pro,member,usr_e9fdb455
usr_e0024d9a,cmp_1c324b,2024-01-13,de,paid_search,trial_pro,admin,usr_e0024d9a
usr_17140e88,cmp_5e9b8c,2024-04-16,fr,referral,trial_pro,admin,usr_17140e88
usr_f4037fc0,cmp_f896dc,2024-09-30,us,paid_search,trial_basic,admin,usr_f4037fc0
usr_4eb1a64d,cmp_1cb866,2024-12-07,uk,referral,trial_pro,viewer,usr_4eb1a64d
usr_d02084e1,cmp_41ca22,2024-04-15,es,social,trial_basic,admin,usr_d02084e1
usr_0067837d,cmp_28a0e3,2024-02-29,de,paid_search,trial_pro,viewer,usr_0067837d
usr_3a03808b,cmp_7a4890,2024-08-02,uk,paid_search,trial_pro,viewer,usr_3a03808b
usr_2bc2f073,cmp_ed9f57,2024-04-12,in,direct,trial_basic,member,usr_2bc2f073
usr_40cfdfbe,cmp_46ce11,2024-12-11,uk,referral,trial_basic,viewer,usr_40cfdfbe
usr_fedea1a4,cmp_e08eb7,2024-12-28,uk,social,free,member,usr_fedea1a4
usr_abd5e426,cmp_ba5297,2024-09-14,uk,paid_search,free,viewer,usr_abd5e426
usr_b363a531,cmp_753ad9,2024-01-02,uk,referral,trial_basic,member,usr_b363a531
usr_297dfe3c,cmp_998b5d,2024-03-12,de,email,free,admin,usr_297dfe3c
usr_e90e5b8f,cmp_49ba3a,2024-01-17,uk,direct,trial_basic,member,usr_e90e5b8f
usr_26a7631a,cmp_85be9c,2024-06-28,es,referral,trial_basic,viewer,usr_26a7631a
usr_cc8e7ac0,cmp_ca748f,2024-11-18,es,direct,trial_basic,member,usr_cc8e7ac0
usr_cd67d48b,cmp_960462,2024-12-08,de,direct,trial_pro,admin,usr_cd67d48b
usr_7f375c81,cmp_e2e87e,2024-09-09,in,direct,trial_pro,admin,usr_7f375c81
usr_f09c022f,cmp_4f735f,2024-11-09,uk,organic,trial_pro,viewer,usr_f09c022f
usr_fb3516ba,cmp_c7678a,2024-11-17,de,referral,trial_basic,member,usr_fb3516ba
usr_44f05dd5,cmp_e203da,2024-01-18,fr,direct,trial_pro,member,usr_44f05dd5
usr_6f10e9e5,cmp_0c8323,2024-08-31,de,social,trial_basic,member,usr_6f10e9e5
usr_68913275,cmp_797380,2024-10-20,de,referral,trial_basic,member,usr_68913275
usr_53257c9a,cmp_b81dd1,2024-10-16,uk,organic,free,viewer,usr_53257c9a
usr_edcbd4d1,cmp_191a86,2024-09-14,es,referral,trial_basic,member,usr_edcbd4d1
usr_17d787c8,cmp_594119,2024-10-13,uk,paid_search,trial_basic,admin,usr_17d787c8
usr_421d79b1,cmp_f2a05f,2024-03-12,es,social,trial_pro,member,usr_421d79b1
usr_247286e7,cmp_76cd6e,2024-01-15,uk,email,trial_basic,viewer,usr_247286e7
usr_cfa29eb4,cmp_7b40ca,2024-09-26,us,email,trial_basic,admin,usr_cfa29eb4
usr_8ffd6f81,cmp_fd426a,2024-07-31,de,referral,trial_basic,admin,usr_8ffd6f81
usr_ba5bdf35,cmp_e07067,2024-03-14,es,email,trial_pro,viewer,usr_ba5bdf35
usr_81424a7a,cmp_c27a5f,2024-09-20,in,referral,trial_pro,member,usr_81424a7a
usr_d5fd7e9a,cmp_74a2e8,2024-05-28,de,social,trial_pro,viewer,usr_d5fd7e9a
usr_a837c94b,cmp_6a5a54,2024-05-21,fr,email,trial_basic,member,usr_a837c94b
usr_680e865e,cmp_7edcaf,2024-08-08,uk,organic,trial_basic,member,usr_680e865e
usr_c78ab7ee,cmp_7d6f97,2024-11-06,fr,direct,free,member,usr_c78ab7ee
usr_6efa66bf,cmp_5141ee,2024-08-22,us,referral,trial_basic,admin,usr_6efa66bf
usr_de0e6e85,cmp_7ba980,2024-09-28,es,social,trial_basic,admin,usr_de0e6e85
usr_0e52ac3c,cmp_d5b85d,2024-12-20,uk,paid_search,trial_pro,member,usr_0e52ac3c
usr_f782312a,cmp_510c4e,2024-06-30,in,organic,trial_pro,member,usr_f782312a
usr_a5b39d65,cmp_0eae89,2024-01-13,in,referral,trial_pro,member,usr_a5b39d65
usr_7a00ff1a,cmp_2dab5d,2024-11-17,de,social,trial_pro,member,usr_7a00ff1a
usr_cce4bc8b,cmp_01cba1,2024-02-11,in,organic,trial_pro,member,usr_cce4bc8b
usr_78f02ff0,cmp_6b9b49,2024-02-12,fr,email,trial_pro,member,usr_78f02ff0
usr_252974bd,cmp_8bc440,2024-01-05,de,organic,trial_basic,admin,usr_252974bd
usr_8b68152d,cmp_9d29df,2024-09-23,uk,referral,trial_basic,viewer,usr_8b68152d
usr_c1afe177,cmp_3563f9,2024-11-19,uk,direct,trial_basic,member,usr_c1afe177
usr_1518c92e,cmp_a7782a,2024-11-03,uk,social,trial_pro,viewer,usr_1518c92e
usr_04bfafb2,cmp_1750cb,2024-10-09,uk,paid_search,trial_pro,member,usr_04bfafb2
usr_902cec86,cmp_b6a411,2024-09-04,us,direct,trial_basic,member,usr_902cec86
usr_57c50e5d,cmp_618184,2024-07-24,uk,paid_search,trial_basic,member,usr_57c50e5d
usr_48230a96,cmp_9f4542,2024-02-03,in,social,trial_pro,member,usr_48230a96
usr_4deec2ef,cmp_a1c387,2024-03-05,fr,direct,free,member,usr_4deec2ef
usr_f7e41b93,cmp_17e6d1,2024-03-06,fr,organic,trial_basic,member,usr_f7e41b93
usr_afccce6d,cmp_fa4bf1,2024-01-09,es,organic,trial_pro,member,usr_afccce6d
usr_e4f2c9e9,cmp_f30db4,2024-11-30,us,referral,trial_pro,member,usr_e4f2c9e9
usr_9ac506df,cmp_9445db,2024-11-25,fr,email,trial_pro,member,usr_9ac506df
usr_9effff5a,cmp_db0c8e,2024-02-10,fr,organic,trial_basic,viewer,usr_9effff5a
usr_cd1f43ac,cmp_28637f,2024-11-26,fr,paid_search,trial_basic,member,usr_cd1f43ac
usr_70bcf89c,cmp_0f3ff3,2024-12-19,de,referral,free,member,usr_70bcf89c
usr_5a4b1e69,cmp_907f17,2024-03-30,fr,direct,free,admin,usr_5a4b1e69
usr_dc39a0d2,cmp_632d34,2024-07-26,es,referral,trial_pro,member,usr_dc39a0d2
usr_bc6521d7,cmp_f17138,2024-10-27,uk,email,trial_pro,member,usr_bc6521d7
usr_5456ae80,cmp_fc2542,2024-09-18,fr,direct,free,admin,usr_5456ae80
usr_0b04adfe,cmp_32ed1b,2024-04-17,de,referral,trial_basic,member,usr_0b04adfe
usr_5277d271,cmp_e4cb8b,2024-05-19,us,email,trial_pro,member,usr_5277d271
usr_ae915974,cmp_247961,2024-10-08,in,referral,trial_basic,member,usr_ae915974
usr_7a04da7b,cmp_5b74c3,2024-04-06,uk,social,free,member,usr_7a04da7b
usr_3eed82c6,cmp_655968,2024-01-30,uk,paid_search,trial_pro,viewer,usr_3eed82c6
usr_1828269e,cmp_f3d924,2024-06-18,es,organic,trial_pro,member,usr_1828269e
usr_a2a58e74,cmp_879c09,2024-03-24,de,referral,trial_basic,member,usr_a2a58e74
usr_1b640e83,cmp_b0dcea,2024-02-23,es,social,trial_basic,viewer,usr_1b640e83
usr_ad2e353f,cmp_20ada9,2024-07-02,us,email,trial_basic,member,usr_ad2e353f
usr_7c88304d,cmp_c2530d,2024-04-11,us,social,trial_pro,member,usr_7c88304d
usr_626d501b,cmp_51df12,2024-06-08,in,referral,free,admin,usr_626d501b
usr_9e034f43,cmp_dc88f2,2024-06-23,us,referral,trial_basic,admin,usr_9e034f43
usr_e0260743,cmp_ad47e3,2024-11-02,us,paid_search,free,member,usr_e0260743
usr_3226f6ac,cmp_a6b08a,2024-12-08,fr,paid_search,trial_basic,viewer,usr_3226f6ac
usr_2534e785,cmp_a297f7,2024-05-20,in,referral,trial_pro,member,usr_2534e785
usr_c5abc82a,cmp_988f88,2024-02-29,uk,social,trial_pro,member,usr_c5abc82a
usr_a610277c,cmp_dc5826,2024-03-13,in,paid_search,trial_pro,viewer,usr_a610277c
usr_39d0f1e9,cmp_7e41ce,2024-02-17,es,referral,trial_basic,member,usr_39d0f1e9
usr_633996d6,cmp_30ea86,2024-04-09,in,organic,trial_pro,member,usr_633996d6
usr_efd85838,cmp_c78ba2,2024-02-26,uk,social,trial_pro,member,usr_efd85838
usr_1b37fdee,cmp_25b5d3,2024-05-23,uk,referral,trial_basic,admin,usr_1b37fdee
usr_72da8246,cmp_fbd2ad,2024-07-15,uk,paid_search,trial_basic,admin,usr_72da8246
usr_b947acaa,cmp_442126,2024-04-20,in,paid_search,trial_basic,viewer,usr_b947acaa
usr_a319630a,cmp_0f8f46,2024-04-07,us,organic,trial_basic,viewer,usr_a319630a
usr_715fd349,cmp_424264,2024-02-11,es,organic,trial_basic,member,usr_715fd349
usr_893a4667,cmp_1f4b53,2024-12-25,fr,social,free,viewer,usr_893a4667
usr_6296c042,cmp_88482b,2024-08-23,es,organic,trial_pro,viewer,usr_6296c042
usr_be5f7817,cmp_7b9188,2024-03-04,uk,organic,trial_pro,member,usr_be5f7817
usr_712bb682,cmp_c24d50,2024-12-24,us,referral,trial_basic,member,usr_712bb682
usr_2dfaa0aa,cmp_113799,2024-03-29,fr,referral,free,member,usr_2dfaa0aa
usr_d74a1851,cmp_16153a,2024-03-22,es,email,trial_pro,member,usr_d74a1851
usr_d147b8dd,cmp_cdb483,2024-09-19,es,referral,trial_pro,member,usr_d147b8dd
usr_5345beb7,cmp_21bc48,2024-04-15,in,organic,trial_basic,member,usr_5345beb7
usr_1730b589,cmp_47a7b1,2024-09-19,fr,paid_search,trial_basic,member,usr_1730b589
usr_0e312427,cmp_c5a965,2024-03-17,fr,referral,trial_basic,member,usr_0e312427
usr_91af42f5,cmp_a30e31,2024-04-27,uk,direct,trial_basic,admin,usr_91af42f5
usr_e96bacd9,cmp_11880b,2024-01-11,es,referral,trial_basic,viewer,usr_e96bacd9
usr_480b4567,cmp_5527d2,2024-11-06,us,paid_search,trial_basic,viewer,usr_480b4567
usr_d20697ca,cmp_987436,2024-04-12,us,paid_search,trial_basic,admin,usr_d20697ca
usr_17c64a7f,cmp_8cbd4d,2024-12-31,uk,social,free,viewer,usr_17c64a7f
usr_ad47974a,cmp_023ce7,2024-02-10,us,organic,free,viewer,usr_ad47974a
usr_8b768430,cmp_4b40a0,2024-04-15,es,referral,trial_basic,viewer,usr_8b768430
usr_0d99248a,cmp_3f215e,2024-09-11,fr,email,trial_basic,viewer,usr_0d99248a
usr_5c020931,cmp_e26fa3,2024-06-21,uk,direct,free,viewer,usr_5c020931
usr_1e3fe5ce,cmp_f31742,2024-01-20,fr,email,trial_basic,admin,usr_1e3fe5ce
usr_1064d8b8,cmp_8082a9,2024-11-05,uk,direct,free,viewer,usr_1064d8b8
usr_cfcd8c2f,cmp_776a0d,2024-06-05,uk,paid_search,trial_pro,admin,usr_cfcd8c2f
usr_d2a6eb23,cmp_d2b9c6,2024-05-09,uk,email,trial_basic,member,usr_d2a6eb23
usr_f49f1f78,cmp_0a1e62,2024-01-24,de,email,trial_basic,member,usr_f49f1f78
usr_02fae19a,cmp_c12f80,2024-08-09,in,direct,free,admin,usr_02fae19a
usr_035df894,cmp_7a3080,2024-04-28,in,paid_search,trial_pro,member,usr_035df894
usr_c6e7d2d9,cmp_507219,2024-12-12,us,referral,trial_basic,viewer,usr_c6e7d2d9
usr_9abf7826,cmp_771572,2024-08-06,de,direct,trial_basic,viewer,usr_9abf7826
usr_bd62752f,cmp_884b78,2024-11-03,in,referral,trial_basic,member,usr_bd62752f
usr_ee234403,cmp_2a5960,2024-08-07,fr,paid_search,trial_pro,admin,usr_ee234403
usr_ac288fa1,cmp_aebf06,2024-07-13,fr,paid_search,trial_pro,member,usr_ac288fa1
usr_ee254905,cmp_2a83c1,2024-02-13,de,direct,trial_basic,admin,usr_ee254905
usr_697d39fb,cmp_2557db,2024-12-13,es,paid_search,trial_basic,member,usr_697d39fb
usr_66405c7d,cmp_8c16b9,2024-06-09,es,referral,trial_pro,viewer,usr_66405c7d
usr_bedf064f,cmp_6e6202,2024-09-05,es,social,free,member,usr_bedf064f
usr_57002e36,cmp_9366b9,2024-01-19,fr,organic,trial_pro,viewer,usr_57002e36
usr_145d37bb,cmp_ed7e97,2024-01-06,de,organic,trial_pro,member,usr_145d37bb
usr_0668c021,cmp_5527d2,2024-09-19,fr,organic,trial_basic,member,usr_0668c021
usr_81f1017d,cmp_b7afa4,2024-01-24,de,organic,trial_basic,member,usr_81f1017d
usr_49d4b9e0,cmp_19b515,2024-07-13,in,email,trial_basic,admin,usr_49d4b9e0
usr_dce242db,cmp_147b64,2024-01-17,de,organic,trial_pro,member,usr_dce242db
usr_c52eb826,cmp_257e99,2024-05-18,fr,email,trial_basic,member,usr_c52eb826
usr_affa1c5d,cmp_fd0ce2,2024-01-08,in,referral,free,member,usr_affa1c5d
usr_ea9c9b23,cmp_1a701f,2024-11-08,fr,direct,trial_pro,admin,usr_ea9c9b23
usr_655aabed,cmp_2f6886,2024-03-03,de,organic,trial_pro,member,usr_655aabed
usr_34034aee,cmp_a04b81,2024-01-07,fr,paid_search,trial_pro,member,usr_34034aee
usr_2257196f,cmp_02feb5,2024-06-15,de,referral,trial_pro,viewer,usr_2257196f
usr_ae7339dd,cmp_4b19ca,2024-06-15,de,direct,trial_pro,admin,usr_ae7339dd
usr_96aa5d01,cmp_bcbdec,2024-01-26,es,paid_search,free,member,usr_96aa5d01
usr_4f1e6e96,cmp_e75a93,2024-10-20,es,social,trial_pro,member,usr_4f1e6e96
usr_6c0c7e16,cmp_58ad7e,2024-03-30,us,paid_search,trial_basic,member,usr_6c0c7e16
usr_4b3bdcda,cmp_db355b,2024-03-09,fr,organic,trial_pro,member,usr_4b3bdcda
usr_378f1df2,cmp_645533,2024-11-02,uk,social,free,member,usr_378f1df2
usr_2a16b7b6,cmp_d8a971,2024-07-23,in,social,free,viewer,usr_2a16b7b6
usr_e36925ff,cmp_cba810,2024-09-05,es,organic,trial_pro,member,usr_e36925ff
usr_d81673cb,cmp_2d607c,2024-08-17,uk,referral,free,member,usr_d81673cb
usr_9394f744,cmp_e56920,2024-10-25,us,social,trial_basic,viewer,usr_9394f744
usr_5f29992f,cmp_2be067,2024-09-09,de,organic,free,member,usr_5f29992f
usr_853d00bf,cmp_2900b8,2024-06-03,de,email,trial_pro,member,usr_853d00bf
usr_860940f2,cmp_b6d472,2024-09-21,uk,social,trial_basic,member,usr_860940f2
usr_5613eaa9,cmp_5b10d6,2024-01-16,fr,referral,trial_pro,member,usr_5613eaa9
usr_28b9e237,cmp_cc99b2,2024-12-09,es,email,trial_basic,member,usr_28b9e237
usr_77ea8f29,cmp_ed3e8e,2024-07-20,fr,email,trial_pro,member,usr_77ea8f29
usr_536b2699,cmp_0b6a79,2024-01-27,us,email,trial_basic,member,usr_536b2699
usr_593b0a99,cmp_082253,2024-01-09,fr,email,free,admin,usr_593b0a99
usr_66a39c7d,cmp_183950,2024-09-07,es,email,trial_pro,admin,usr_66a39c7d
usr_0cabb414,cmp_bf48a4,2024-03-19,uk,social,trial_pro,viewer,usr_0cabb414
usr_cee46bfb,cmp_953bb7,2024-11-27,de,direct,trial_pro,viewer,usr_cee46bfb
usr_6c4b8a12,cmp_cd2675,2024-08-05,de,email,trial_pro,viewer,usr_6c4b8a12
usr_a93fc992,cmp_b2bc60,2024-07-04,de,email,trial_basic,viewer,usr_a93fc992
usr_67422aa6,cmp_c288a5,2024-01-21,us,referral,trial_pro,admin,usr_67422aa6
usr_c73829a3,cmp_77a029,2024-12-16,es,social,trial_basic,viewer,usr_c73829a3
usr_3f357eba,cmp_4ef912,2024-11-15,es,referral,free,member,usr_3f357eba
usr_3de92077,cmp_1aafdd,2024-12-18,us,email,trial_basic,admin,usr_3de92077
usr_689dac6c,cmp_01417c,2024-04-11,uk,referral,trial_basic,member,usr_689dac6c
usr_e331ffa1,cmp_34fb54,2024-12-16,in,social,trial_pro,admin,usr_e331ffa1
usr_50ed09dc,cmp_a5f4d5,2024-11-29,uk,social,trial_basic,member,usr_50ed09dc
usr_6ed4faee,cmp_d499fa,2024-07-31,de,social,trial_basic,admin,usr_6ed4faee
usr_c7362df7,cmp_31ef32,2024-02-18,us,organic,trial_pro,admin,usr_c7362df7
usr_bf6eb8b4,cmp_082e73,2024-03-09,in,email,trial_pro,admin,usr_bf6eb8b4
usr_6797dec1,cmp_6ba587,2024-08-29,in,direct,free,member,usr_6797dec1
usr_e7cb96ef,cmp_9b659c,2024-12-30,us,social,trial_pro,member,usr_e7cb96ef
usr_37112021,cmp_b9f85b,2024-02-13,in,paid_search,trial_pro,member,usr_37112021
usr_9f3c325d,cmp_1d5fbb,2024-09-12,fr,social,trial_basic,viewer,usr_9f3c325d
usr_b25cfcbd,cmp_103f85,2024-03-16,fr,organic,free,member,usr_b25cfcbd
usr_099584c7,cmp_0e8315,2024-04-24,in,social,trial_basic,admin,usr_099584c7
usr_bc764a0a,cmp_81a212,2024-03-04,es,direct,trial_basic,admin,usr_bc764a0a
usr_291b5fad,cmp_a29fca,2024-07-16,uk,email,trial_pro,viewer,usr_291b5fad
usr_0c47d602,cmp_c50337,2024-05-12,es,organic,trial_basic,admin,usr_0c47d602
usr_4e79edae,cmp_5a04a0,2024-11-01,de,social,free,admin,usr_4e79edae
usr_1b9c87c3,cmp_035a1d,2024-02-22,es,organic,trial_pro,admin,usr_1b9c87c3
usr_87e2c9d8,cmp_864b36,2024-12-25,es,paid_search,trial_basic,admin,usr_87e2c9d8
usr_95efd45c,cmp_b4174b,2024-06-21,fr,organic,trial_basic,member,usr_95efd45c
usr_bbc07c07,cmp_dedddb,2024-06-01,uk,direct,trial_pro,admin,usr_bbc07c07
usr_ef4ccd3d,cmp_64a181,2024-03-23,de,referral,trial_pro,member,usr_ef4ccd3d
usr_06704491,cmp_3783f6,2024-11-25,de,direct,trial_pro,viewer,usr_06704491
usr_3102f517,cmp_a9a410,2024-05-11,in,email,trial_basic,viewer,usr_3102f517
usr_c992f494,cmp_9094e4,2024-08-08,in,referral,trial_pro,viewer,usr_c992f494
usr_94fba970,cmp_c2729c,2024-06-26,fr,organic,trial_pro,member,usr_94fba970
usr_469b323f,cmp_985eec,2024-12-16,es,email,trial_basic,viewer,usr_469b323f
usr_e2a70309,cmp_f8647a,2024-02-28,es,email,trial_basic,member,usr_e2a70309
usr_a3fbe931,cmp_c3d4fa,2024-05-31,es,social,trial_pro,viewer,usr_a3fbe931
usr_61fc9245,cmp_4d4b7e,2024-10-13,us,referral,trial_pro,member,usr_61fc9245
usr_874ff623,cmp_3acde3,2024-07-12,fr,organic,trial_basic,member,usr_874ff623
usr_e8b3401c,cmp_bffc59,2024-02-11,us,paid_search,trial_basic,viewer,usr_e8b3401c
usr_40e0a45d,cmp_220976,2024-09-29,de,social,free,admin,usr_40e0a45d
usr_e50e9f52,cmp_bca549,2024-03-04,fr,email,trial_basic,member,usr_e50e9f52
usr_cc36eaa2,cmp_7d4cb3,2024-10-17,es,social,trial_basic,viewer,usr_cc36eaa2
usr_37250629,cmp_f1450a,2024-10-24,us,email,trial_pro,member,usr_37250629
usr_ca254257,cmp_8b144b,2024-04-06,in,organic,trial_basic,viewer,usr_ca254257
usr_a09f70cb,cmp_51a793,2024-08-23,es,paid_search,trial_pro,member,usr_a09f70cb
usr_f6d1a43e,cmp_51c8e2,2024-08-24,us,referral,trial_pro,viewer,usr_f6d1a43e
usr_bb093912,cmp_6b7769,2024-05-02,in,organic,trial_basic,member,usr_bb093912
usr_491eb7dd,cmp_c9ca70,2024-01-18,de,paid_search,trial_basic,admin,usr_491eb7dd
usr_ad3e46a3,cmp_73797c,2024-05-30,uk,social,trial_basic,member,usr_ad3e46a3
usr_d6f758d3,cmp_cc08c0,2024-12-28,us,email,trial_basic,admin,usr_d6f758d3
usr_d2988cbc,cmp_58125f,2024-06-17,de,email,trial_pro,viewer,usr_d2988cbc
usr_a09a7663,cmp_92bddf,2024-06-04,de,direct,trial_pro,viewer,usr_a09a7663
usr_66d341a8,cmp_bc300c,2024-04-06,us,paid_search,free,viewer,usr_66d341a8
usr_0b137d16,cmp_fa4bf1,2024-09-24,in,paid_search,trial_basic,admin,usr_0b137d16
usr_e9105747,cmp_24c217,2024-03-17,es,referral,trial_pro,admin,usr_e9105747
usr_eb4b6164,cmp_29cd87,2024-03-08,uk,email,trial_pro,viewer,usr_eb4b6164
usr_385508f9,cmp_d6070b,2024-08-06,in,referral,trial_pro,member,usr_385508f9
usr_72035cf2,cmp_ec9d41,2024-04-27,fr,email,trial_pro,viewer,usr_72035cf2
usr_72441e2c,cmp_0bd47a,2024-03-12,fr,referral,trial_pro,viewer,usr_72441e2c
usr_6f4de1bb,cmp_f9f432,2024-11-19,de,referral,trial_basic,member,usr_6f4de1bb
usr_09539bab,cmp_755884,2024-03-29,de,paid_search,trial_pro,member,usr_09539bab
usr_b481e6ff,cmp_d3be4d,2024-12-14,uk,paid_search,trial_basic,viewer,usr_b481e6ff
usr_774b6cd2,cmp_657703,2024-10-04,in,paid_search,trial_pro,admin,usr_774b6cd2
usr_206d8c9d,cmp_80da65,2024-01-06,es,organic,free,viewer,usr_206d8c9d
usr_bb60f8be,cmp_8c46c7,2024-11-03,in,social,free,member,usr_bb60f8be
usr_17ec5bb2,cmp_c69bc8,2024-11-21,es,paid_search,trial_pro,member,usr_17ec5bb2
usr_6146c5f5,cmp_ee8b97,2024-10-11,us,email,trial_pro,member,usr_6146c5f5
usr_04fd690f,cmp_9e0252,2024-11-09,us,referral,trial_pro,viewer,usr_04fd690f
usr_9bb14205,cmp_f94207,2024-12-28,us,social,trial_pro,member,usr_9bb14205
usr_db6f61d4,cmp_579c5f,2024-05-29,fr,direct,trial_pro,viewer,usr_db6f61d4
usr_452b5438,cmp_d16c4a,2024-04-10,uk,paid_search,trial_basic,admin,usr_452b5438
usr_aa3588c0,cmp_ff63c0,2024-10-17,uk,direct,trial_basic,viewer,usr_aa3588c0
usr_10322bac,cmp_810412,2024-10-05,fr,referral,trial_basic,viewer,usr_10322bac
usr_cfc34a84,cmp_31e0b9,2024-11-13,es,email,trial_basic,member,usr_cfc34a84
usr_e8e36af4,cmp_5495e5,2024-05-01,in,referral,free,member,usr_e8e36af4
usr_8f7305b6,cmp_e1c769,2024-08-19,fr,email,free,member,usr_8f7305b6
usr_f8dd22bf,cmp_f3d709,2024-10-17,fr,paid_search,trial_pro,viewer,usr_f8dd22bf
usr_51d38a31,cmp_442a67,2024-01-06,uk,organic,trial_pro,viewer,usr_51d38a31
usr_50dad869,cmp_2a1840,2024-11-21,us,email,trial_pro,member,usr_50dad869
usr_57a41e79,cmp_ded5f9,2024-10-06,uk,direct,trial_pro,member,usr_57a41e79
usr_d3a54a7e,cmp_1cf6dc,2024-08-03,uk,organic,trial_basic,member,usr_d3a54a7e
usr_0b971914,cmp_08bbd3,2024-10-22,us,referral,free,member,usr_0b971914
usr_8336aa13,cmp_6e0af0,2024-07-05,uk,social,trial_basic,viewer,usr_8336aa13
usr_aa0ad25e,cmp_baca71,2024-04-11,in,social,trial_pro,viewer,usr_aa0ad25e
usr_b58b155b,cmp_73a6a6,2024-01-23,in,direct,free,viewer,usr_b58b155b
usr_8c80d17c,cmp_8a4fca,2024-01-04,de,social,trial_basic,admin,usr_8c80d17c
usr_de0ef6eb,cmp_432b48,2024-04-11,es,direct,free,admin,usr_de0ef6eb
usr_bc426aff,cmp_bd7d7d,2024-10-13,in,organic,trial_basic,member,usr_bc426aff
usr_9259e8d0,cmp_e56cc3,2024-12-12,es,email,trial_pro,admin,usr_9259e8d0
usr_695a8ff9,cmp_70c328,2024-09-18,es,social,trial_basic,member,usr_695a8ff9
usr_6e66e7f9,cmp_a1c6e2,2024-03-19,es,social,trial_basic,admin,usr_6e66e7f9
usr_7d5af0ea,cmp_246eb7,2024-07-26,es,email,trial_basic,viewer,usr_7d5af0ea
usr_068c7997,cmp_3d6525,2024-03-08,in,referral,trial_basic,member,usr_068c7997
usr_1440531d,cmp_f80f68,2024-10-18,es,social,trial_pro,member,usr_1440531d
usr_6c1e9509,cmp_5c069d,2024-10-22,uk,organic,trial_pro,admin,usr_6c1e9509
usr_4ee2afd1,cmp_809ec4,2024-02-28,es,referral,free,member,usr_4ee2afd1
usr_e6f29309,cmp_b2303c,2024-10-03,uk,referral,trial_pro,viewer,usr_e6f29309
usr_0b1f7aa9,cmp_e6edf7,2024-08-09,fr,organic,free,member,usr_0b1f7aa9
usr_94efd46a,cmp_b7dce6,2024-09-29,fr,organic,trial_pro,member,usr_94efd46a
usr_707dd095,cmp_cf44b1,2024-03-05,uk,organic,trial_pro,member,usr_707dd095
usr_a13b9fe4,cmp_712268,2024-11-28,in,direct,trial_basic,admin,usr_a13b9fe4
usr_b33ef6f3,cmp_07b833,2024-06-14,uk,paid_search,free,member,usr_b33ef6f3
usr_24536e06,cmp_acbe93,2024-04-13,uk,paid_search,trial_pro,admin,usr_24536e06
usr_22b817d8,cmp_3355ea,2024-02-10,uk,organic,trial_basic,member,usr_22b817d8
usr_e0a8a72c,cmp_ed3e8e,2024-04-30,fr,organic,trial_basic,member,usr_e0a8a72c
usr_4b08c308,cmp_ec1801,2024-07-31,fr,email,free,member,usr_4b08c308
usr_0e4f94ab,cmp_c6f1e1,2024-04-07,us,email,trial_basic,viewer,usr_0e4f94ab
usr_f9ace5a1,cmp_08bd3c,2024-08-08,in,email,trial_pro,admin,usr_f9ace5a1
usr_fa5cc2c3,cmp_e374d2,2024-06-06,fr,direct,free,viewer,usr_fa5cc2c3
