invoice_id,customer_id,amount,revenue_date,revenue_type
sub_d689bc_inv_1,usr_28a9c817,0.0,2024-03-07,new
sub_d95fa0_inv_1,usr_28a9c817,990.0,2024-03-22,new
sub_d95fa0_inv_2,usr_28a9c817,990.0,2024-04-22,recurring
sub_d95fa0_inv_3,usr_28a9c817,990.0,2024-05-22,recurring
sub_d95fa0_inv_4,usr_28a9c817,990.0,2024-06-22,recurring
sub_d95fa0_inv_5,usr_28a9c817,990.0,2024-07-22,recurring
sub_d95fa0_inv_6,usr_28a9c817,990.0,2024-08-22,recurring
sub_d95fa0_inv_7,usr_28a9c817,990.0,2024-09-22,recurring
sub_d95fa0_inv_8,usr_28a9c817,990.0,2024-10-22,recurring
sub_d95fa0_inv_9,usr_28a9c817,990.0,2024-11-22,recurring
sub_d95fa0_inv_10,usr_28a9c817,990.0,2024-12-22,recurring
sub_d95fa0_inv_11,usr_28a9c817,990.0,2025-01-22,recurring
sub_d95fa0_inv_12,usr_28a9c817,990.0,2025-02-22,recurring
sub_d95fa0_inv_13,usr_28a9c817,990.0,2025-03-22,recurring
sub_d95fa0_inv_14,usr_28a9c817,990.0,2025-04-22,recurring
sub_d95fa0_inv_15,usr_28a9c817,990.0,2025-05-22,recurring
sub_d95fa0_inv_16,usr_28a9c817,990.0,2025-06-22,recurring
sub_d95fa0_inv_17,usr_28a9c817,990.0,2025-07-22,recurring
sub_d95fa0_inv_18,usr_28a9c817,990.0,2025-08-22,recurring
sub_d95fa0_inv_19,usr_28a9c817,990.0,2025-09-22,recurring
sub_d95fa0_inv_20,usr_28a9c817,990.0,2025-10-22,recurring
sub_d95fa0_inv_21,usr_28a9c817,990.0,2025-11-22,recurring
sub_278d89_inv_1,usr_17ae906d,0.0,2024-11-28,new
sub_7e5ccf_inv_1,usr_943c284c,0.0,2024-01-12,new
sub_ea00b9_inv_1,usr_943c284c,29.0,2024-01-27,new
sub_f16ebe_inv_1,usr_943c284c,29.0,2024-02-27,new
sub_f16ebe_inv_2,usr_943c284c,29.0,2024-03-27,recurring
sub_f16ebe_inv_3,usr_943c284c,29.0,2024-04-27,recurring
sub_f16ebe_inv_4,usr_943c284c,29.0,2024-05-27,recurring
sub_f16ebe_inv_5,usr_943c284c,29.0,2024-06-27,recurring
sub_f16ebe_inv_6,usr_943c284c,29.0,2024-07-27,recurring
sub_f16ebe_inv_7,usr_943c284c,29.0,2024-08-27,recurring
sub_f16ebe_inv_8,usr_943c284c,29.0,2024-09-27,recurring
sub_f16ebe_inv_9,usr_943c284c,29.0,2024-10-27,recurring
sub_f16ebe_inv_10,usr_943c284c,29.0,2024-11-27,recurring
sub_f16ebe_inv_11,usr_943c284c,29.0,2024-12-27,recurring
sub_f16ebe_inv_12,usr_943c284c,29.0,2025-01-27,recurring
sub_f16ebe_inv_13,usr_943c284c,29.0,2025-02-27,recurring
sub_f16ebe_inv_14,usr_943c284c,29.0,2025-03-27,recurring
sub_f16ebe_inv_15,usr_943c284c,29.0,2025-04-27,recurring
sub_f16ebe_inv_16,usr_943c284c,29.0,2025-05-27,recurring
sub_f16ebe_inv_17,usr_943c284c,29.0,2025-06-27,recurring
sub_f16ebe_inv_18,usr_943c284c,29.0,2025-07-27,recurring
sub_f16ebe_inv_19,usr_943c284c,29.0,2025-08-27,recurring
sub_f16ebe_inv_20,usr_943c284c,29.0,2025-09-27,recurring
sub_f16ebe_inv_21,usr_943c284c,29.0,2025-10-27,recurring
sub_f16ebe_inv_22,usr_943c284c,29.0,2025-11-27,recurring
sub_4d2095_inv_1,usr_bdab59a0,0.0,2024-03-19,new
sub_93224b_inv_1,usr_eceb0bc6,0.0,2024-01-28,new
sub_5cf27e_inv_1,usr_eceb0bc6,29.0,2024-02-12,new
sub_5cf27e_inv_2,usr_eceb0bc6,29.0,2024-03-12,recurring
sub_a16234_inv_1,usr_eceb0bc6,29.0,2024-03-14,new
sub_a16234_inv_2,usr_eceb0bc6,29.0,2024-04-14,recurring
sub_a16234_inv_3,usr_eceb0bc6,29.0,2024-05-14,recurring
sub_a16234_inv_4,usr_eceb0bc6,29.0,2024-06-14,recurring
sub_a16234_inv_5,usr_eceb0bc6,29.0,2024-07-14,recurring
sub_a16234_inv_6,usr_eceb0bc6,29.0,2024-08-14,recurring
sub_a16234_inv_7,usr_eceb0bc6,29.0,2024-09-14,recurring
sub_a16234_inv_8,usr_eceb0bc6,29.0,2024-10-14,recurring
sub_a16234_inv_9,usr_eceb0bc6,29.0,2024-11-14,recurring
sub_a16234_inv_10,usr_eceb0bc6,29.0,2024-12-14,recurring
sub_a16234_inv_11,usr_eceb0bc6,29.0,2025-01-14,recurring
sub_a16234_inv_12,usr_eceb0bc6,29.0,2025-02-14,recurring
sub_a16234_inv_13,usr_eceb0bc6,29.0,2025-03-14,recurring
sub_a16234_inv_14,usr_eceb0bc6,29.0,2025-04-14,recurring
sub_a16234_inv_15,usr_eceb0bc6,29.0,2025-05-14,recurring
sub_a16234_inv_16,usr_eceb0bc6,29.0,2025-06-14,recurring
sub_a16234_inv_17,usr_eceb0bc6,29.0,2025-07-14,recurring
sub_a16234_inv_18,usr_eceb0bc6,29.0,2025-08-14,recurring
sub_a16234_inv_19,usr_eceb0bc6,29.0,2025-09-14,recurring
sub_a16234_inv_20,usr_eceb0bc6,29.0,2025-10-14,recurring
sub_a16234_inv_21,usr_eceb0bc6,29.0,2025-11-14,recurring
sub_de68d1_inv_1,usr_b1d94ac6,0.0,2024-07-12,new
sub_887a0c_inv_1,usr_b97e4b70,0.0,2024-08-16,new
sub_f316a0_inv_1,usr_e01ad1f4,0.0,2024-05-29,new
sub_5a6b88_inv_1,usr_3ea001fb,0.0,2024-02-06,new
sub_fd48cb_inv_1,usr_0164664b,0.0,2024-04-29,new
sub_8da80c_inv_1,usr_af0b29f8,0.0,2024-09-01,new
sub_a79a7f_inv_1,usr_a3f83b68,0.0,2024-08-27,new
sub_596bc8_inv_1,usr_59606435,0.0,2024-08-28,new
sub_ec863c_inv_1,usr_59606435,99.0,2024-09-12,new
sub_ec863c_inv_2,usr_59606435,99.0,2024-10-12,recurring
sub_8a4548_inv_1,usr_59606435,99.0,2024-10-13,new
sub_8a4548_inv_2,usr_59606435,99.0,2024-11-13,recurring
sub_8a4548_inv_3,usr_59606435,99.0,2024-12-13,recurring
sub_8a4548_inv_4,usr_59606435,99.0,2025-01-13,recurring
sub_8a4548_inv_5,usr_59606435,99.0,2025-02-13,recurring
sub_8a4548_inv_6,usr_59606435,99.0,2025-03-13,recurring
sub_8a4548_inv_7,usr_59606435,99.0,2025-04-13,recurring
sub_8a4548_inv_8,usr_59606435,99.0,2025-05-13,recurring
sub_8a4548_inv_9,usr_59606435,99.0,2025-06-13,recurring
sub_8a4548_inv_10,usr_59606435,99.0,2025-07-13,recurring
sub_8a4548_inv_11,usr_59606435,99.0,2025-08-13,recurring
sub_8a4548_inv_12,usr_59606435,99.0,2025-09-13,recurring
sub_8a4548_inv_13,usr_59606435,99.0,2025-10-13,recurring
sub_8a4548_inv_14,usr_59606435,99.0,2025-11-13,recurring
sub_ff7a4b_inv_1,usr_019145b9,0.0,2024-01-08,new
sub_d2233b_inv_1,usr_34084762,0.0,2024-04-03,new
sub_f874cd_inv_1,usr_6f3d0d63,0.0,2024-11-23,new
sub_ccbae0_inv_1,usr_eb47bcf9,0.0,2024-03-08,new
sub_d358d6_inv_1,usr_3db68583,0.0,2024-10-23,new
sub_e67ec6_inv_1,usr_946551fc,0.0,2024-02-21,new
sub_70ca79_inv_1,usr_79a91c18,0.0,2024-10-28,new
sub_45f630_inv_1,usr_05e4d822,0.0,2024-04-06,new
sub_6b290f_inv_1,usr_5e6bf0c4,0.0,2024-04-01,new
sub_1be434_inv_1,usr_84cf7c2c,0.0,2024-08-03,new
sub_e8c6e9_inv_1,usr_24ce6bdb,0.0,2024-02-01,new
sub_69678c_inv_1,usr_12cdd4c4,0.0,2024-07-22,new
sub_982e92_inv_1,usr_b4e7029b,0.0,2024-09-02,new
sub_facb2b_inv_1,usr_90cb0e86,0.0,2024-04-10,new
sub_357e6e_inv_1,usr_61226f22,0.0,2024-04-20,new
sub_e6b042_inv_1,usr_e0b0b9e7,0.0,2024-10-02,new
sub_60c287_inv_1,usr_45d2b01e,0.0,2024-09-29,new
sub_10cf4e_inv_1,usr_aa143a61,0.0,2024-11-28,new
sub_a36a18_inv_1,usr_a1e9a262,0.0,2024-03-24,new
sub_a7622b_inv_1,usr_dda8aedf,0.0,2024-09-02,new
sub_02a4b8_inv_1,usr_5a419c00,0.0,2024-03-26,new
sub_cdf2c7_inv_1,usr_4110e702,0.0,2024-09-22,new
sub_b28299_inv_1,usr_4110e702,99.0,2024-10-07,new
sub_513c60_inv_1,usr_4110e702,0.0,2024-11-07,new
sub_c471f4_inv_1,usr_cba1b080,0.0,2024-07-20,new
sub_28d523_inv_1,usr_cba1b080,990.0,2024-08-04,new
sub_28d523_inv_2,usr_cba1b080,990.0,2024-09-04,recurring
sub_28d523_inv_3,usr_cba1b080,990.0,2024-10-04,recurring
sub_28d523_inv_4,usr_cba1b080,990.0,2024-11-04,recurring
sub_28d523_inv_5,usr_cba1b080,990.0,2024-12-04,recurring
sub_28d523_inv_6,usr_cba1b080,990.0,2025-01-04,recurring
sub_28d523_inv_7,usr_cba1b080,990.0,2025-02-04,recurring
sub_28d523_inv_8,usr_cba1b080,990.0,2025-03-04,recurring
sub_28d523_inv_9,usr_cba1b080,990.0,2025-04-04,recurring
sub_28d523_inv_10,usr_cba1b080,990.0,2025-05-04,recurring
sub_28d523_inv_11,usr_cba1b080,990.0,2025-06-04,recurring
sub_28d523_inv_12,usr_cba1b080,990.0,2025-07-04,recurring
sub_28d523_inv_13,usr_cba1b080,990.0,2025-08-04,recurring
sub_28d523_inv_14,usr_cba1b080,990.0,2025-09-04,recurring
sub_28d523_inv_15,usr_cba1b080,990.0,2025-10-04,recurring
sub_28d523_inv_16,usr_cba1b080,990.0,2025-11-04,recurring
sub_28d523_inv_17,usr_cba1b080,990.0,2025-12-04,recurring
sub_0072e0_inv_1,usr_cd5ec34f,0.0,2024-06-28,new
sub_99cd56_inv_1,usr_33097862,0.0,2024-12-21,new
sub_6593e8_inv_1,usr_b9f6f98d,0.0,2024-10-04,new
sub_21956d_inv_1,usr_f6e026ef,0.0,2024-12-11,new
sub_917c34_inv_1,usr_7b55c556,0.0,2024-11-02,new
sub_9725c4_inv_1,usr_af0912ce,0.0,2024-05-08,new
sub_a10774_inv_1,usr_ef6a60e3,0.0,2024-06-27,new
sub_2d9d71_inv_1,usr_fa97aa04,0.0,2024-02-19,new
sub_1eae29_inv_1,usr_fa97aa04,290.0,2024-03-05,new
sub_1eae29_inv_2,usr_fa97aa04,290.0,2024-04-05,recurring
sub_1eae29_inv_3,usr_fa97aa04,290.0,2024-05-05,recurring
sub_1eae29_inv_4,usr_fa97aa04,290.0,2024-06-05,recurring
sub_1eae29_inv_5,usr_fa97aa04,290.0,2024-07-05,recurring
sub_1eae29_inv_6,usr_fa97aa04,290.0,2024-08-05,recurring
sub_1eae29_inv_7,usr_fa97aa04,290.0,2024-09-05,recurring
sub_1eae29_inv_8,usr_fa97aa04,290.0,2024-10-05,recurring
sub_1eae29_inv_9,usr_fa97aa04,290.0,2024-11-05,recurring
sub_1eae29_inv_10,usr_fa97aa04,290.0,2024-12-05,recurring
sub_1eae29_inv_11,usr_fa97aa04,290.0,2025-01-05,recurring
sub_1eae29_inv_12,usr_fa97aa04,290.0,2025-02-05,recurring
sub_1eae29_inv_13,usr_fa97aa04,290.0,2025-03-05,recurring
sub_1eae29_inv_14,usr_fa97aa04,290.0,2025-04-05,recurring
sub_1eae29_inv_15,usr_fa97aa04,290.0,2025-05-05,recurring
sub_1eae29_inv_16,usr_fa97aa04,290.0,2025-06-05,recurring
sub_1eae29_inv_17,usr_fa97aa04,290.0,2025-07-05,recurring
sub_1eae29_inv_18,usr_fa97aa04,290.0,2025-08-05,recurring
sub_1eae29_inv_19,usr_fa97aa04,290.0,2025-09-05,recurring
sub_1eae29_inv_20,usr_fa97aa04,290.0,2025-10-05,recurring
sub_1eae29_inv_21,usr_fa97aa04,290.0,2025-11-05,recurring
sub_1eae29_inv_22,usr_fa97aa04,290.0,2025-12-05,recurring
sub_8edb59_inv_1,usr_829156da,0.0,2024-03-31,new
sub_b76221_inv_1,usr_e65922ce,0.0,2024-08-02,new
sub_26abc4_inv_1,usr_e65922ce,29.0,2024-08-17,new
sub_f1a207_inv_1,usr_e65922ce,29.0,2024-09-17,new
sub_f1a207_inv_2,usr_e65922ce,29.0,2024-10-17,recurring
sub_f1a207_inv_3,usr_e65922ce,29.0,2024-11-17,recurring
sub_f1a207_inv_4,usr_e65922ce,29.0,2024-12-17,recurring
sub_f1a207_inv_5,usr_e65922ce,29.0,2025-01-17,recurring
sub_f1a207_inv_6,usr_e65922ce,29.0,2025-02-17,recurring
sub_f1a207_inv_7,usr_e65922ce,29.0,2025-03-17,recurring
sub_f1a207_inv_8,usr_e65922ce,29.0,2025-04-17,recurring
sub_f1a207_inv_9,usr_e65922ce,29.0,2025-05-17,recurring
sub_f1a207_inv_10,usr_e65922ce,29.0,2025-06-17,recurring
sub_f1a207_inv_11,usr_e65922ce,29.0,2025-07-17,recurring
sub_f1a207_inv_12,usr_e65922ce,29.0,2025-08-17,recurring
sub_f1a207_inv_13,usr_e65922ce,29.0,2025-09-17,recurring
sub_f1a207_inv_14,usr_e65922ce,29.0,2025-10-17,recurring
sub_f1a207_inv_15,usr_e65922ce,29.0,2025-11-17,recurring
sub_3fd453_inv_1,usr_6b536530,0.0,2024-06-06,new
sub_d16a65_inv_1,usr_6b536530,29.0,2024-06-21,new
sub_d16a65_inv_2,usr_6b536530,29.0,2024-07-21,recurring
sub_9be0cc_inv_1,usr_6b536530,0.0,2024-07-22,new
sub_a0f552_inv_1,usr_5ebc6982,0.0,2024-07-04,new
sub_b6d913_inv_1,usr_d8e25d71,0.0,2024-02-09,new
sub_577031_inv_1,usr_0eaa0315,0.0,2024-03-31,new
sub_1397e4_inv_1,usr_b8b8e50b,0.0,2024-05-05,new
sub_d1fa50_inv_1,usr_baf3745d,0.0,2024-08-14,new
sub_c965de_inv_1,usr_6ad887d0,0.0,2024-12-25,new
sub_e5117a_inv_1,usr_24a12317,0.0,2024-02-01,new
sub_793d2a_inv_1,usr_c34ddecc,0.0,2024-03-30,new
sub_a741e4_inv_1,usr_674805ea,0.0,2024-04-06,new
sub_ef20e7_inv_1,usr_49a4871d,0.0,2024-10-19,new
sub_aae8c9_inv_1,usr_d7675569,0.0,2024-01-11,new
sub_771e2d_inv_1,usr_8193f7d1,0.0,2024-02-21,new
sub_64455e_inv_1,usr_a9d8d9ff,0.0,2024-01-09,new
sub_384e05_inv_1,usr_d7277932,0.0,2024-05-26,new
sub_9b58aa_inv_1,usr_fb27da4f,0.0,2024-04-16,new
sub_edea08_inv_1,usr_131327fd,0.0,2024-10-18,new
sub_a9d621_inv_1,usr_0b30a5b9,0.0,2024-09-14,new
sub_d3bd1c_inv_1,usr_0b30a5b9,29.0,2024-09-29,new
sub_d3bd1c_inv_2,usr_0b30a5b9,29.0,2024-10-29,recurring
sub_bb4bbd_inv_1,usr_0b30a5b9,29.0,2024-10-30,new
sub_bb4bbd_inv_2,usr_0b30a5b9,29.0,2024-11-30,recurring
sub_bb4bbd_inv_3,usr_0b30a5b9,29.0,2024-12-30,recurring
sub_bb4bbd_inv_4,usr_0b30a5b9,29.0,2025-01-30,recurring
sub_bb4bbd_inv_5,usr_0b30a5b9,29.0,2025-02-28,recurring
sub_bb4bbd_inv_6,usr_0b30a5b9,29.0,2025-03-28,recurring
sub_bb4bbd_inv_7,usr_0b30a5b9,29.0,2025-04-28,recurring
sub_bb4bbd_inv_8,usr_0b30a5b9,29.0,2025-05-28,recurring
sub_bb4bbd_inv_9,usr_0b30a5b9,29.0,2025-06-28,recurring
sub_bb4bbd_inv_10,usr_0b30a5b9,29.0,2025-07-28,recurring
sub_bb4bbd_inv_11,usr_0b30a5b9,29.0,2025-08-28,recurring
sub_bb4bbd_inv_12,usr_0b30a5b9,29.0,2025-09-28,recurring
sub_bb4bbd_inv_13,usr_0b30a5b9,29.0,2025-10-28,recurring
sub_bb4bbd_inv_14,usr_0b30a5b9,29.0,2025-11-28,recurring
sub_49afb5_inv_1,usr_c7bc01a9,0.0,2024-05-14,new
sub_a03c83_inv_1,usr_0027a0ad,0.0,2024-03-11,new
sub_988bed_inv_1,usr_bc20042a,0.0,2024-10-13,new
sub_ae0f3c_inv_1,usr_ad6e41c5,0.0,2024-12-31,new
sub_50eb6c_inv_1,usr_e5ef15df,0.0,2024-01-29,new
sub_61a98f_inv_1,usr_e5ef15df,990.0,2024-02-13,new
sub_61a98f_inv_2,usr_e5ef15df,990.0,2024-03-13,recurring
sub_61a98f_inv_3,usr_e5ef15df,990.0,2024-04-13,recurring
sub_61a98f_inv_4,usr_e5ef15df,990.0,2024-05-13,recurring
sub_61a98f_inv_5,usr_e5ef15df,990.0,2024-06-13,recurring
sub_61a98f_inv_6,usr_e5ef15df,990.0,2024-07-13,recurring
sub_61a98f_inv_7,usr_e5ef15df,990.0,2024-08-13,recurring
sub_61a98f_inv_8,usr_e5ef15df,990.0,2024-09-13,recurring
sub_61a98f_inv_9,usr_e5ef15df,990.0,2024-10-13,recurring
sub_61a98f_inv_10,usr_e5ef15df,990.0,2024-11-13,recurring
sub_61a98f_inv_11,usr_e5ef15df,990.0,2024-12-13,recurring
sub_61a98f_inv_12,usr_e5ef15df,990.0,2025-01-13,recurring
sub_61a98f_inv_13,usr_e5ef15df,990.0,2025-02-13,recurring
sub_61a98f_inv_14,usr_e5ef15df,990.0,2025-03-13,recurring
sub_61a98f_inv_15,usr_e5ef15df,990.0,2025-04-13,recurring
sub_61a98f_inv_16,usr_e5ef15df,990.0,2025-05-13,recurring
sub_61a98f_inv_17,usr_e5ef15df,990.0,2025-06-13,recurring
sub_61a98f_inv_18,usr_e5ef15df,990.0,2025-07-13,recurring
sub_61a98f_inv_19,usr_e5ef15df,990.0,2025-08-13,recurring
sub_61a98f_inv_20,usr_e5ef15df,990.0,2025-09-13,recurring
sub_61a98f_inv_21,usr_e5ef15df,990.0,2025-10-13,recurring
sub_61a98f_inv_22,usr_e5ef15df,990.0,2025-11-13,recurring
sub_c1f49e_inv_1,usr_f1a89f7e,0.0,2024-11-05,new
sub_f6c02d_inv_1,usr_e65788f8,0.0,2024-03-13,new
sub_b8e87e_inv_1,usr_36c3c673,0.0,2024-02-21,new
sub_94fd6f_inv_1,usr_ca92dd9e,0.0,2024-09-02,new
sub_96bea3_inv_1,usr_ca92dd9e,29.0,2024-09-17,new
sub_96bea3_inv_2,usr_ca92dd9e,29.0,2024-10-17,recurring
sub_dc469d_inv_1,usr_ca92dd9e,29.0,2024-10-18,new
sub_dc469d_inv_2,usr_ca92dd9e,29.0,2024-11-18,recurring
sub_dc469d_inv_3,usr_ca92dd9e,29.0,2024-12-18,recurring
sub_dc469d_inv_4,usr_ca92dd9e,29.0,2025-01-18,recurring
sub_dc469d_inv_5,usr_ca92dd9e,29.0,2025-02-18,recurring
sub_dc469d_inv_6,usr_ca92dd9e,29.0,2025-03-18,recurring
sub_dc469d_inv_7,usr_ca92dd9e,29.0,2025-04-18,recurring
sub_dc469d_inv_8,usr_ca92dd9e,29.0,2025-05-18,recurring
sub_dc469d_inv_9,usr_ca92dd9e,29.0,2025-06-18,recurring
sub_dc469d_inv_10,usr_ca92dd9e,29.0,2025-07-18,recurring
sub_dc469d_inv_11,usr_ca92dd9e,29.0,2025-08-18,recurring
sub_dc469d_inv_12,usr_ca92dd9e,29.0,2025-09-18,recurring
sub_dc469d_inv_13,usr_ca92dd9e,29.0,2025-10-18,recurring
sub_dc469d_inv_14,usr_ca92dd9e,29.0,2025-11-18,recurring
sub_676013_inv_1,usr_414d146a,0.0,2024-01-18,new
sub_a9e9a7_inv_1,usr_b51b980b,0.0,2024-06-12,new
sub_9fa147_inv_1,usr_92b802c0,0.0,2024-01-06,new
sub_d23b80_inv_1,usr_92b802c0,290.0,2024-01-21,new
sub_d23b80_inv_2,usr_92b802c0,290.0,2024-02-21,recurring
sub_d23b80_inv_3,usr_92b802c0,290.0,2024-03-21,recurring
sub_d23b80_inv_4,usr_92b802c0,290.0,2024-04-21,recurring
sub_d23b80_inv_5,usr_92b802c0,290.0,2024-05-21,recurring
sub_d23b80_inv_6,usr_92b802c0,290.0,2024-06-21,recurring
sub_d23b80_inv_7,usr_92b802c0,290.0,2024-07-21,recurring
sub_d23b80_inv_8,usr_92b802c0,290.0,2024-08-21,recurring
sub_d23b80_inv_9,usr_92b802c0,290.0,2024-09-21,recurring
sub_d23b80_inv_10,usr_92b802c0,290.0,2024-10-21,recurring
sub_d23b80_inv_11,usr_92b802c0,290.0,2024-11-21,recurring
sub_d23b80_inv_12,usr_92b802c0,290.0,2024-12-21,recurring
sub_d23b80_inv_13,usr_92b802c0,290.0,2025-01-21,recurring
sub_d23b80_inv_14,usr_92b802c0,290.0,2025-02-21,recurring
sub_d23b80_inv_15,usr_92b802c0,290.0,2025-03-21,recurring
sub_d23b80_inv_16,usr_92b802c0,290.0,2025-04-21,recurring
sub_d23b80_inv_17,usr_92b802c0,290.0,2025-05-21,recurring
sub_d23b80_inv_18,usr_92b802c0,290.0,2025-06-21,recurring
sub_d23b80_inv_19,usr_92b802c0,290.0,2025-07-21,recurring
sub_d23b80_inv_20,usr_92b802c0,290.0,2025-08-21,recurring
sub_d23b80_inv_21,usr_92b802c0,290.0,2025-09-21,recurring
sub_d23b80_inv_22,usr_92b802c0,290.0,2025-10-21,recurring
sub_d23b80_inv_23,usr_92b802c0,290.0,2025-11-21,recurring
sub_95eb89_inv_1,usr_da69cc82,0.0,2024-04-14,new
sub_4f1861_inv_1,usr_a6585ae5,0.0,2024-03-27,new
sub_783c66_inv_1,usr_c3365556,0.0,2024-02-15,new
sub_be9948_inv_1,usr_324f8147,0.0,2024-10-07,new
sub_27490f_inv_1,usr_6245b12e,0.0,2024-07-25,new
sub_a9bdca_inv_1,usr_3a4d04ef,0.0,2024-09-11,new
sub_89f085_inv_1,usr_3a4d04ef,99.0,2024-09-26,new
sub_89f085_inv_2,usr_3a4d04ef,99.0,2024-10-26,recurring
sub_c8ce92_inv_1,usr_3a4d04ef,99.0,2024-10-27,new
sub_c8ce92_inv_2,usr_3a4d04ef,99.0,2024-11-27,recurring
sub_c8ce92_inv_3,usr_3a4d04ef,99.0,2024-12-27,recurring
sub_c8ce92_inv_4,usr_3a4d04ef,99.0,2025-01-27,recurring
sub_c8ce92_inv_5,usr_3a4d04ef,99.0,2025-02-27,recurring
sub_c8ce92_inv_6,usr_3a4d04ef,99.0,2025-03-27,recurring
sub_c8ce92_inv_7,usr_3a4d04ef,99.0,2025-04-27,recurring
sub_c8ce92_inv_8,usr_3a4d04ef,99.0,2025-05-27,recurring
sub_c8ce92_inv_9,usr_3a4d04ef,99.0,2025-06-27,recurring
sub_c8ce92_inv_10,usr_3a4d04ef,99.0,2025-07-27,recurring
sub_c8ce92_inv_11,usr_3a4d04ef,99.0,2025-08-27,recurring
sub_c8ce92_inv_12,usr_3a4d04ef,99.0,2025-09-27,recurring
sub_c8ce92_inv_13,usr_3a4d04ef,99.0,2025-10-27,recurring
sub_c8ce92_inv_14,usr_3a4d04ef,99.0,2025-11-27,recurring
sub_cf2098_inv_1,usr_e62104ec,0.0,2024-09-12,new
sub_55bf6e_inv_1,usr_3ddd0f2f,0.0,2024-10-27,new
sub_1f475a_inv_1,usr_c7aa16c3,0.0,2024-07-31,new
sub_78ecbb_inv_1,usr_dfc37717,0.0,2024-08-08,new
sub_663a9c_inv_1,usr_dfc37717,29.0,2024-08-23,new
sub_f92370_inv_1,usr_dfc37717,29.0,2024-09-23,new
sub_f92370_inv_2,usr_dfc37717,29.0,2024-10-23,recurring
sub_f92370_inv_3,usr_dfc37717,29.0,2024-11-23,recurring
sub_f92370_inv_4,usr_dfc37717,29.0,2024-12-23,recurring
sub_f92370_inv_5,usr_dfc37717,29.0,2025-01-23,recurring
sub_f92370_inv_6,usr_dfc37717,29.0,2025-02-23,recurring
sub_f92370_inv_7,usr_dfc37717,29.0,2025-03-23,recurring
sub_f92370_inv_8,usr_dfc37717,29.0,2025-04-23,recurring
sub_f92370_inv_9,usr_dfc37717,29.0,2025-05-23,recurring
sub_f92370_inv_10,usr_dfc37717,29.0,2025-06-23,recurring
sub_f92370_inv_11,usr_dfc37717,29.0,2025-07-23,recurring
sub_f92370_inv_12,usr_dfc37717,29.0,2025-08-23,recurring
sub_f92370_inv_13,usr_dfc37717,29.0,2025-09-23,recurring
sub_f92370_inv_14,usr_dfc37717,29.0,2025-10-23,recurring
sub_f92370_inv_15,usr_dfc37717,29.0,2025-11-23,recurring
sub_4042d5_inv_1,usr_5095d6c5,0.0,2024-08-30,new
sub_138d17_inv_1,usr_220dfbb6,0.0,2024-06-25,new
sub_0eee6a_inv_1,usr_ceb95d6b,0.0,2024-01-16,new
sub_bb2f76_inv_1,usr_7e473485,0.0,2024-03-15,new
sub_40fd43_inv_1,usr_1c83fdf7,0.0,2024-05-19,new
sub_bfb5ae_inv_1,usr_3cf5a1e1,0.0,2024-09-17,new
sub_a7d68a_inv_1,usr_cf547abc,0.0,2024-05-01,new
sub_68f58f_inv_1,usr_30988d47,0.0,2024-02-06,new
sub_eeea29_inv_1,usr_90bd3ef0,0.0,2024-05-18,new
sub_cd7b1b_inv_1,usr_46fa883c,0.0,2024-10-19,new
sub_8c72ab_inv_1,usr_46fa883c,990.0,2024-11-03,new
sub_8c72ab_inv_2,usr_46fa883c,990.0,2024-12-03,recurring
sub_8c72ab_inv_3,usr_46fa883c,990.0,2025-01-03,recurring
sub_8c72ab_inv_4,usr_46fa883c,990.0,2025-02-03,recurring
sub_8c72ab_inv_5,usr_46fa883c,990.0,2025-03-03,recurring
sub_8c72ab_inv_6,usr_46fa883c,990.0,2025-04-03,recurring
sub_8c72ab_inv_7,usr_46fa883c,990.0,2025-05-03,recurring
sub_8c72ab_inv_8,usr_46fa883c,990.0,2025-06-03,recurring
sub_8c72ab_inv_9,usr_46fa883c,990.0,2025-07-03,recurring
sub_8c72ab_inv_10,usr_46fa883c,990.0,2025-08-03,recurring
sub_8c72ab_inv_11,usr_46fa883c,990.0,2025-09-03,recurring
sub_8c72ab_inv_12,usr_46fa883c,990.0,2025-10-03,recurring
sub_8c72ab_inv_13,usr_46fa883c,990.0,2025-11-03,recurring
sub_8c72ab_inv_14,usr_46fa883c,990.0,2025-12-03,recurring
sub_02ed47_inv_1,usr_3406c2db,0.0,2024-08-23,new
sub_e8ce81_inv_1,usr_69c21ca5,0.0,2024-04-06,new
sub_8e50a8_inv_1,usr_89a16d4b,0.0,2024-08-24,new
sub_2d2909_inv_1,usr_82b68f13,0.0,2024-09-30,new
sub_468844_inv_1,usr_82b68f13,29.0,2024-10-15,new
sub_d70c72_inv_1,usr_82b68f13,0.0,2024-11-15,new
sub_1baa68_inv_1,usr_8469be95,0.0,2024-06-08,new
sub_e3b36e_inv_1,usr_e97add1b,0.0,2024-09-22,new
sub_80a6da_inv_1,usr_56185829,0.0,2024-03-15,new
sub_b07b50_inv_1,usr_56185829,99.0,2024-03-30,new
sub_70250c_inv_1,usr_56185829,99.0,2024-04-30,new
sub_70250c_inv_2,usr_56185829,99.0,2024-05-30,recurring
sub_70250c_inv_3,usr_56185829,99.0,2024-06-30,recurring
sub_70250c_inv_4,usr_56185829,99.0,2024-07-30,recurring
sub_70250c_inv_5,usr_56185829,99.0,2024-08-30,recurring
sub_70250c_inv_6,usr_56185829,99.0,2024-09-30,recurring
